iteration,hub upper bound,hub lower bound,spoke bound
266,116823.82,113567.7000041943,113170.29001060774
267,116823.82,113567.7000041943,113305.96000564803
268,116823.82,113567.7000041943,113122.49000161057
269,116823.82,113567.7000041943,113262.8700063297
270,116823.82,113567.7000041943,113071.07000137868
271,116823.82,113567.7000041943,113223.39000656553
272,116823.82,113567.7000041943,113080.37000117998
273,116823.82,113567.7000041943,113209.4700063297
274,116823.82,113567.7000041943,113113.19000180927
275,116823.82,113567.7000041943,113184.6700063297
276,116823.82,113567.7000041943,113056.67000028642
277,116823.82,113567.7000041943,113185.59000656554
278,116823.82,113567.7000041943,113077.3700006837
279,116823.82,113567.7000041943,113132.4700063297
280,116823.82,113567.7000041943,113104.19000071702
281,116823.82,113567.7000041943,113344.51000589911
282,116823.82,113567.7000041943,113084.4799926908
283,116823.82,113567.7000041943,113339.16000599226
284,116823.82,113567.7000041943,113167.59143243855
285,116823.82,113567.7000041943,113284.50000507396
286,116823.82,113567.7000041943,113146.83999609084
287,116823.82,113567.7000041943,113280.49783228709
288,116823.82,113567.7000041943,112734.20999600698
289,116823.82,113567.7000041943,113352.50000462218
290,116823.82,113567.7000041943,112928.33001627614
291,116823.82,113567.7000041943,113156.39000427624
292,116823.82,113567.7000041943,113199.60000472578
293,116823.82,113567.7000041943,113172.05001371937
294,116823.82,113567.7000041943,112780.27999537459
295,116823.82,113567.7000041943,113441.97718486688
296,116823.82,113567.7000041943,112891.36000350192
297,116823.82,113567.7000041943,112970.28452841617
298,116823.82,113567.7000041943,113094.69000647578
299,116823.82,113567.7000041943,112955.80143166252
300,116823.82,113567.7000041943,113095.26000235947
301,116823.82,113567.7000041943,112875.43001300239
302,116823.82,113567.7000041943,112751.9799935956
303,116823.82,113567.7000041943,113163.77000173782
304,116823.82,113567.7000041943,113121.85259924362
305,116823.82,113567.7000041943,113364.72999553653
306,116823.82,113567.7000041943,113239.18000475594
307,116823.82,113567.7000041943,112848.77242877465
308,116823.82,113567.7000041943,113280.88000129758
309,116823.82,113567.7000041943,112961.18999274418
310,116823.82,113567.7000041943,113326.01001079088
311,116823.82,113567.7000041943,113120.01000329801
312,116823.82,113567.7000041943,113188.60001248939
313,116823.82,113567.7000041943,113360.75001079055
314,116823.82,113567.7000041943,113401.86999186981
315,116823.82,113567.7000041943,113186.55000810233
316,116823.82,113567.7000041943,113429.28000065747
317,116823.82,113567.7000041943,113271.05000186908
318,116823.82,113567.7000041943,113684.73000267784
319,116823.82,113684.73000267784,113437.62999148884
320,116823.82,113684.73000267784,113731.60001315254
321,116823.82,113731.60001315254,113727.9683353536
322,116823.82,113731.60001315254,113404.4100015011
323,116823.82,113731.60001315254,113656.23001307077
324,116823.82,113731.60001315254,113374.87000340216
325,116823.82,113731.60001315254,113457.00414720054
