iteration,hub abs. gap,hub rel. gap,spoke abs. gap,spoke rel. gap
1,,,,
2,inf,inf,0.0,0.0
3,215.86,1.606818520172696,0.6683999999999912,0.004975435462259872
4,14.691600000000008,0.10990816299049318,0.6591999999999985,0.004931488812881707
5,11.412400000000005,0.08579951944330005,0.616800000000012,0.004637161648087035
6,10.795599999999993,0.08154047415473016,0.5707999999999913,0.004311321524280197
7,10.224800000000002,0.07756355405052767,0.4047999999999945,0.0030707423792791224
8,9.820000000000007,0.07472226449551063,0.4536000000000229,0.0034515294475728413
9,9.366399999999985,0.0715175800816086,0.42179047473408104,0.003220600663483772
10,8.944609525265903,0.06851764739879775,0.434609211095335,0.0033292007435298944
11,8.510000314170568,0.06540619701500165,0.3164003130451931,0.0024317908867972945
12,8.193600001125375,0.06312792002883295,0.28572555522529797,0.0022013840067832357
13,7.907874445900077,0.06106095463101334,0.3353384994353803,0.0025893290340076023
14,7.572535946464697,0.05862342092287419,0.32040150307707904,0.002480415056725903
15,7.572535946464697,0.05862342092287419,0.5613359148104848,0.004345628973663019
16,7.252134443387618,0.056282610099671344,0.46013443711609625,0.0035710268914346975
17,7.011200031654212,0.054514692576763085,0.4648952637551247,0.003614733892854612
18,6.792000006271522,0.052900492288769974,0.49263974458519044,0.0038369972004574007
19,6.5463047678990876,0.051084615976682846,0.43990476248208665,0.003432832209082034
20,6.106400005417001,0.04781592782474474,0.17699997713016558,0.0013859914391342772
21,6.106400005417001,0.04781592782474474,0.4280000006169331,0.0033514373641319335
22,5.929400028286835,0.04649437719436974,0.5246000243127753,0.004113561454820737
23,5.678400004800068,0.0446140115258042,0.3613692556458119,0.002839203318333539
24,5.40480000397406,0.04255587193401304,0.17999999795041788,0.0014172692523808986
25,5.317030749154256,0.04189375309026198,0.2738307444492136,0.002157557128723155
26,5.224800006023642,0.04119698990872042,0.3864000019204923,0.0030467227379987185
27,5.043200004705042,0.0398221144484479,0.33679999922547665,0.0026594400584710734
28,4.83840000410315,0.038266855670003215,0.18759996332384787,0.001483726172727272
29,4.706400005479566,0.03726176983332109,0.2091999988215747,0.0016562897748055438
30,4.650800040779302,0.036837786685526605,0.3290857502642126,0.002606603286140897
31,4.497200006657991,0.03566455088947682,0.30319996796461623,0.002404494056558013
32,4.321714290515089,0.03432064370204192,0.20211428451996483,0.0016050788830087334
