iteration,hub abs. gap,hub rel. gap,spoke abs. gap,spoke rel. gap
1,,,,
2,inf,inf,0.0,0.0
3,181.96,1.3544737233884174,0.6696000000000026,0.0049843680214381614
4,12.070399999999992,0.09029972230202044,0.657999999999987,0.0049225557789906145
5,11.412400000000005,0.08579951944330005,0.616800000000012,0.004637161648087035
6,10.795599999999993,0.08154047415473016,0.5707999999999913,0.004311321524280197
7,10.224800000000002,0.07756355405052767,0.4047999999999945,0.0030707423792791224
8,9.820000000000007,0.07472226449551063,0.4536000000000229,0.0034515294475728413
9,9.366399999999985,0.0715175800816086,0.42199999999999704,0.003222200503335184
10,8.944399999999987,0.06851615235889083,0.43439999999998236,0.003327603482033564
11,8.510000000000005,0.06540619475828148,0.3164000000000158,0.0024317884866652505
12,8.19359999999999,0.06312792002070973,0.28600000000000136,0.0022034984775828807
13,7.907599999999988,0.06105896487928113,0.3351999999999862,0.0025882650902339798
14,7.572400000000002,0.05862243017858305,0.32040000000000646,0.00248040603100977
15,7.251999999999995,0.056281625430726685,0.2407998883498692,0.0018688098620888243
16,7.011200111650126,0.054514693164853086,0.21920011165011033,0.0017043625396529853
17,6.792000000000016,0.05290049224250743,0.24600000000000932,0.0019160072278647368
18,6.5460000000000065,0.05108235918405573,0.24680000000000746,0.0019259282381034713
19,6.299199999999999,0.049251285387242445,0.1927999999999912,0.0015074371067214742
20,6.106400000000008,0.04781592778435542,0.17719999999999914,0.001387557710498449
21,5.929200000000009,0.04649288163024631,0.25079999999999814,0.0019666084316376023
22,5.6784000000000106,0.044614011489773675,0.27360000000001605,0.002149618474148135
23,5.4047999999999945,0.04255587190405397,0.08799999999999386,0.0006928871979641231
24,5.316800000000001,0.04189201114430872,0.09199999999999875,0.0007248843336737039
25,5.224800000000002,0.04119698986318134,0.1816000000000031,0.0014318966006648785
26,5.043199999999999,0.03982211441277541,0.20479999999999166,0.0016171417020415754
27,4.838400000000007,0.03826685563879333,0.1319999999999908,0.0010439866369709738
28,4.706400000000016,0.03726176979155463,0.05560000000002674,0.0004401993881547311
29,4.65079999999999,0.03683778637442289,0.15359999999998308,0.0012166259540532264
30,4.4972000000000065,0.03566455083855951,0.17560000000000286,0.0013925765203351291
31,4.321600000000004,0.03431976722023865,0.12959999999999638,0.001029211827041559
