iteration,hub abs. gap,hub rel. gap,spoke abs. gap,spoke rel. gap
1,,,,
2,inf,inf,inf,inf
3,15.200000000000045,0.05513239027928924,1.8500000000000227,0.006710192237939871
4,15.200000000000045,0.05513239027928924,2.8000000000000114,0.010155966630395396
5,12.400000000000034,0.04543788933675351,0.75,0.002748259435690729
6,11.650000000000034,0.04280727539959593,0.05000000000001137,0.00018372221201547442
7,11.650000000000034,0.04280727539959593,0.9500000000000455,0.0034907220282933875
8,10.699999999999989,0.03945427728613565,0.0999999999999659,0.0003687315634217032
9,10.600000000000023,0.039099963113242424,0.0,0.0
10,10.600000000000023,0.039099963113242424,0.14999999999997726,0.0005533013648099493
11,10.450000000000045,0.0385680014762873,0.5500000000000114,0.00202989481454147
12,9.900000000000034,0.03661242603550308,0.25,0.0009245562130177513
13,9.650000000000034,0.03572089579863051,-0.2999999999999545,-0.0011104941699054396
14,9.650000000000034,0.03572089579863051,0.10000000000002274,0.00037016472330195346
15,9.650000000000034,0.03572089579863051,0.25,0.0009254118082546733
16,9.400000000000034,0.03482771396813647,0.19999999999998863,0.0007410151908113695
17,9.200000000000045,0.03411197626992971,0.0,0.0
18,9.200000000000045,0.03411197626992971,0.25,0.0009269558769002594
19,8.950000000000045,0.033215809983299475,0.0,0.0
20,8.950000000000045,0.033215809983299475,-0.0999999999999659,-0.0003711263685283573
21,8.950000000000045,0.033215809983299475,0.6500000000000341,0.002412321395435272
22,8.300000000000011,0.03087797619047623,0.14999999999997726,0.0005580357142856297
23,8.150000000000034,0.030336869532849555,0.10000000000002274,0.00037223152801050706
24,8.050000000000011,0.029975795941165558,-0.15000018525796577,-0.0005585558937179884
25,8.050000000000011,0.029975795941165558,-0.39999999999997726,-0.0014894805436603137
26,8.050000000000011,0.029975795941165558,0.30000000000001137,0.0011171104077453411
27,7.75,0.028890959925442685,-0.1500000000000341,-0.0005591798695248242
28,7.75,0.028890959925442685,-0.10000000000002274,-0.00037278657968321615
29,7.75,0.028890959925442685,-0.10000000000002274,-0.00037278657968321615
30,7.75,0.028890959925442685,0.5499999999999545,0.002050326188257053
31,7.2000000000000455,0.026895778856929564,-0.24999999999994316,-0.0009338812103098361
32,7.2000000000000455,0.026895778856929564,-0.0999999999999659,-0.00037355248412389194
33,7.2000000000000455,0.026895778856929564,5.684341886080802e-14,2.1234000321556968e-16
34,7.199999999999989,0.026895778856929356,-0.25000000000005684,-0.000933881210310261
35,7.199999999999989,0.026895778856929356,0.2999999999999545,0.0011206574523718884
36,6.900000000000034,0.025804038893044254,0.30000000000001137,0.001121914734480222
37,6.900000000000034,0.025804038893044254,-0.14999999999997726,-0.0005609573672400046
38,6.900000000000034,0.025804038893044254,0.6000000000000227,0.002243829468960444
39,6.300000000000011,0.023613193403298392,-0.14999999999997726,-0.0005622188905546374
40,6.300000000000011,0.023613193403298392,-0.14999999999997726,-0.0005622188905546374
41,6.300000000000011,0.023613193403298392,0.0,0.0
42,6.300000000000011,0.023613193403298392,0.14999999999997726,0.0005622188905546374
43,6.150000000000034,0.023063941496343648,-0.6499999999999773,-0.002437652353271994
44,6.150000000000034,0.023063941496343648,0.19999999999998863,0.0007500468779298279
45,5.9500000000000455,0.022330643647964138,5.684341886080802e-14,2.1333615635506852e-16
46,5.949999999999989,0.02233064364796393,-0.20000000000004547,-0.000750609870519968
47,5.949999999999989,0.02233064364796393,0.14999999999997726,0.0005629574028897627
48,5.800000000000011,0.021779947427713147,-0.19999999999998863,-0.0007510326699210988
49,5.800000000000011,0.021779947427713147,-0.10000000000002274,-0.00037551633496065616
50,5.800000000000011,0.021779947427713147,0.5,0.001877581674802854
51,5.300000000000011,0.01993980436418364,-0.19999999999998863,-0.0007524454477049985
52,0.0,inf,-266.15000000000003,inf
