iteration,hub abs. gap,hub rel. gap
395,4111.703211318934,0.036479691167789735
396,4052.7999807877204,0.035938310925069786
397,4015.782293947457,0.035598370254533704
398,4015.782293947457,0.035598370254533704
399,4015.782293947457,0.035598370254533704
400,4015.782293947457,0.035598370254533704
401,4015.782293947457,0.035598370254533704
402,3986.07999570432,0.03532576951251037
403,3898.418112789557,0.034522065431153263
404,3865.588549109656,0.0342213975861534
405,3856.669245005469,0.0341397407939401
406,3798.928340609549,0.033611430940875604
407,3798.928340609549,0.033611430940875604
408,3729.1699973278446,0.0329738851240066
409,3729.1699973278446,0.0329738851240066
410,3729.1699973278446,0.0329738851240066
411,3729.1699973278446,0.0329738851240066
412,3600.0640091009554,0.03179601292674242
413,3600.0640091009554,0.03179601292674242
414,3589.0500094185118,0.0316956532849145
415,3589.0500094185118,0.0316956532849145
416,3589.0500094185118,0.0316956532849145
417,3558.0955880800902,0.031413700892779894
418,3538.6699819193745,0.031236838909200305
419,3538.6699819193745,0.031236838909200305
420,3538.6699819193745,0.031236838909200305
421,3538.6699819193745,0.031236838909200305
422,3538.6699819193745,0.031236838909200305
423,3538.6699819193745,0.031236838909200305
424,3538.6699819193745,0.031236838909200305
425,3538.6699819193745,0.031236838909200305
426,3538.6699819193745,0.031236838909200305
427,3538.6699819193745,0.031236838909200305
428,3538.6699819193745,0.031236838909200305
429,3538.6699819193745,0.031236838909200305
430,3450.6756555072498,0.03043644661580625
431,3312.7309869235614,0.02918420584038213
432,3267.318335948439,0.02877262233398627
433,3267.318335948439,0.02877262233398627
434,3060.5127105811844,0.026902459004598964
435,3060.5127105811844,0.026902459004598964
436,3005.774745217306,0.026408595741464834
437,3005.774745217306,0.026408595741464834
438,3005.774745217306,0.026408595741464834
439,3005.774745217306,0.026408595741464834
440,2967.0018202280626,0.026059061439283982
441,2967.0018202280626,0.026059061439283982
442,2956.397380325725,0.02596350485775298
443,2956.397380325725,0.02596350485775298
444,2956.397380325725,0.02596350485775298
445,2956.397380325725,0.02596350485775298
446,2956.397380325725,0.02596350485775298
447,2956.397380325725,0.02596350485775298
448,2956.397380325725,0.02596350485775298
449,2956.397380325725,0.02596350485775298
450,2956.397380325725,0.02596350485775298
451,2956.397380325725,0.02596350485775298
452,2956.397380325725,0.02596350485775298
453,2956.397380325725,0.02596350485775298
454,2956.397380325725,0.02596350485775298
455,2956.397380325725,0.02596350485775298
456,2919.411725834041,0.02563036646314045
457,2919.411725834041,0.02563036646314045
458,2919.411725834041,0.02563036646314045
459,2919.411725834041,0.02563036646314045
460,2919.411725834041,0.02563036646314045
461,2919.411725834041,0.02563036646314045
462,2909.0599891733436,0.025537164708917977
463,2909.0599891733436,0.025537164708917977
464,2909.0599891733436,0.025537164708917977
465,2909.0599891733436,0.025537164708917977
466,2909.0599891733436,0.025537164708917977
467,2909.0599891733436,0.025537164708917977
468,2909.0599891733436,0.025537164708917977
469,2909.0599891733436,0.025537164708917977
470,2909.0599891733436,0.025537164708917977
471,2909.0599891733436,0.025537164708917977
472,2909.0599891733436,0.025537164708917977
473,2909.0599891733436,0.025537164708917977
474,2909.0599891733436,0.025537164708917977
475,2909.0599891733436,0.025537164708917977
476,2909.0599891733436,0.025537164708917977
477,2899.1397326448787,0.025447863674853084
478,2899.1397326448787,0.025447863674853084
479,2899.1397326448787,0.025447863674853084
480,2899.1397326448787,0.025447863674853084
481,2899.1397326448787,0.025447863674853084
482,2891.8339890291973,0.025382108135556726
483,2843.2281148176553,0.024944844273854655
484,2843.2281148176553,0.024944844273854655
485,2843.2281148176553,0.024944844273854655
486,2675.2379362492647,0.02343645350544235
487,2675.2379362492647,0.02343645350544235
488,2656.7229442892276,0.02327047820960895
489,2656.7229442892276,0.02327047820960895
490,2648.1829444693576,0.0231939406055723
491,2648.1829444693576,0.0231939406055723
492,2640.7946150436474,0.02312773379528594
493,2640.7946150436474,0.02312773379528594
494,2548.6858243022725,0.022303065690421106
495,2500.306674958454,0.021870449938409864
496,2478.880451777819,0.021678969454808374
497,2478.880451777819,0.021678969454808374
498,2478.880451777819,0.021678969454808374
499,2478.880451777819,0.021678969454808374
500,2478.880451777819,0.021678969454808374
