iteration,hub upper bound,hub lower bound,spoke bound
50,inf,94547.63000132509,94950.77000107837
51,inf,94950.77000107837,94979.30000076618
52,inf,94950.77000107837,95178.46000054046
53,inf,95178.46000054046,95774.07999800262
54,inf,95774.07999800262,95871.47999844837
55,inf,95871.47999844837,95689.63999970267
56,inf,95871.47999844837,95985.60000018611
57,inf,95871.47999844837,96217.18000204636
58,inf,96217.18000204636,96250.54999936835
59,inf,96250.54999936835,96363.10999776785
60,inf,96363.10999776785,96809.06000186058
61,inf,96809.06000186058,96814.83999839332
62,inf,96809.06000186058,96955.59999847448
63,inf,96955.59999847448,97215.13999943089
64,inf,97215.13999943089,97436.92999811076
65,inf,97436.92999811076,97571.62000105064
66,inf,97571.62000105064,97883.5799923764
67,inf,97883.5799923764,97618.30000126098
68,inf,97883.5799923764,98023.10000022953
69,inf,98023.10000022953,98124.16999934489
70,inf,98124.16999934489,98146.42999787889
71,inf,98146.42999787889,98216.9699984931
72,inf,98216.9699984931,98309.32000094652
73,inf,98309.32000094652,98575.87000007764
74,inf,98575.87000007764,98562.39999925888
75,inf,98575.87000007764,98927.8800014227
76,inf,98927.8800014227,98926.98999901999
77,inf,98927.8800014227,99080.66000074241
78,inf,99080.66000074241,99462.64999788192
79,inf,99080.66000074241,99295.6702483086
80,inf,99295.6702483086,99340.560000545
81,inf,99295.6702483086,99522.96999897283
82,inf,99522.96999897283,99697.5693616537
83,inf,99522.96999897283,99773.71000161793
84,inf,99773.71000161793,99745.60999917773
85,inf,99773.71000161793,100097.1899989127
86,inf,99773.71000161793,99868.68000129063
87,inf,99868.68000129063,100363.78999910926
88,inf,100363.78999910926,100152.9800013707
89,inf,100363.78999910926,100250.54999967305
90,inf,100363.78999910926,100532.81000150145
91,inf,100532.81000150145,100529.50999944625
92,inf,100532.81000150145,100584.10000057681
93,inf,100584.10000057681,100486.31999929881
94,inf,100584.10000057681,100810.71666776
95,inf,100810.71666776,100782.26894688289
96,inf,100810.71666776,101078.37000153193
97,inf,101078.37000153193,101110.46999944601
98,inf,101110.46999944601,101209.66000152056
99,inf,101110.46999944601,101161.45242845763
100,inf,101161.45242845763,101316.92852016813
101,inf,101316.92852016813,101329.05999794445
102,inf,101329.05999794445,101512.79000042478
103,inf,101512.79000042478,101489.56000087915
104,inf,101512.79000042478,101578.89999834046
105,inf,101578.89999834046,101881.33249841494
106,inf,101881.33249841494,101724.73000121623
107,inf,101881.33249841494,101888.10000122809
108,inf,101888.10000122809,101853.12999789995
109,inf,101888.10000122809,102025.18000170853
110,inf,102025.18000170853,102183.1299992174
111,inf,102183.1299992174,102160.63000189674
112,inf,102183.1299992174,102370.49999957676
113,inf,102370.49999957676,102339.97999925163
114,inf,102370.49999957676,102445.80000047787
115,inf,102445.80000047787,102534.6200005044
116,inf,102534.6200005044,102628.59000136018
117,inf,102628.59000136018,102727.8599990292
118,inf,102727.8599990292,102817.02000140033
119,inf,102727.8599990292,102771.8751991307
120,inf,102771.8751991307,102820.09999779663
121,inf,102820.09999779663,102995.72999962888
122,inf,102995.72999962888,103208.35000068175
123,inf,103208.35000068175,103086.28499896103
124,inf,103208.35000068175,103277.36000144375
125,inf,103277.36000144375,103340.41999944384
126,inf,103340.41999944384,103495.38000132376
127,inf,103495.38000132376,103466.82857038769
128,inf,103495.38000132376,103696.96999908036
129,inf,103696.96999908036,103534.92000127176
130,inf,103696.96999908036,103807.86999965683
131,inf,103807.86999965683,103786.93000026947
132,inf,103807.86999965683,103830.92999973122
133,inf,103830.92999973122,103956.74000037409
134,inf,103956.74000037409,104017.98499976739
135,inf,104017.98499976739,104133.77000147072
136,inf,104017.98499976739,104121.6369227796
137,inf,104121.6369227796,104149.48999932337
138,inf,104149.48999932337,104230.1135297804
139,inf,104230.1135297804,104184.63199777211
140,inf,104230.1135297804,104330.61000192637
141,inf,104330.61000192637,104601.57913723198
142,inf,104330.61000192637,104343.47666469263
143,inf,104343.47666469263,104460.64461657146
144,inf,104460.64461657146,104581.44999926377
145,inf,104581.44999926377,104840.32680708874
146,inf,104840.32680708874,104862.00999890616
147,inf,104862.00999890616,104837.26000026353
148,inf,104862.00999890616,105071.03996600992
149,inf,105071.03996600992,105053.81000083082
150,inf,105071.03996600992,104990.20999995452
151,inf,105071.03996600992,105091.04571461264
152,inf,105091.04571461264,105180.2100004342
153,inf,105180.2100004342,105422.64999922708
154,inf,105422.64999922708,105264.20000170394
155,inf,105422.64999922708,105401.11526227447
156,inf,105422.64999922708,105242.87000019537
157,inf,105422.64999922708,105461.52000224972
158,inf,105461.52000224972,105547.0699982507
159,inf,105547.0699982507,105389.7672708435
160,inf,105547.0699982507,105766.72496053176
161,inf,105766.72496053176,105746.77999877275
162,inf,105766.72496053176,105904.37999995884
163,inf,105904.37999995884,105599.77569587044
164,inf,105904.37999995884,106023.10000138388
165,inf,106023.10000138388,105931.10999935627
166,inf,106023.10000138388,106017.50999785736
167,inf,106023.10000138388,105980.74228264223
168,inf,106023.10000138388,105885.0999981768
169,inf,106023.10000138388,106001.07190641365
170,inf,106023.10000138388,106000.39999905773
171,inf,106023.10000138388,106288.60000205447
172,inf,106288.60000205447,106191.04150978336
173,inf,106288.60000205447,106368.3999995059
174,inf,106368.3999995059,106347.72000117281
175,inf,106368.3999995059,106486.3801924613
176,inf,106368.3999995059,106356.012526734
177,inf,106368.3999995059,106690.72989450404
178,inf,106690.72989450404,106601.33237996009
179,inf,106690.72989450404,106610.749999714
180,inf,106690.72989450404,106650.18999897742
181,inf,106690.72989450404,106602.76500169773
182,inf,106690.72989450404,107007.83285515745
183,inf,107007.83285515745,106670.28181989604
184,inf,107007.83285515745,106924.98999776895
185,inf,107007.83285515745,106957.62333520013
186,inf,107007.83285515745,107009.5799983966
187,inf,107009.5799983966,107235.14000074155
188,inf,107235.14000074155,107178.97000032256
189,inf,107235.14000074155,107299.10999915292
190,inf,107299.10999915292,107425.75500067313
191,inf,107425.75500067313,107330.04999944975
192,inf,107425.75500067313,107439.83917566245
193,inf,107439.83917566245,107243.62000193338
194,inf,107439.83917566245,107478.12999775624
195,inf,107478.12999775624,107441.61173202032
196,inf,107478.12999775624,107508.29230652179
197,inf,107508.29230652179,107609.82000114668
198,inf,107609.82000114668,107590.70999895528
199,inf,107609.82000114668,107596.8200011669
200,inf,107609.82000114668,107740.09632925788
201,inf,107740.09632925788,107815.53000203343
202,inf,107815.53000203343,107722.72166867438
203,inf,107815.53000203343,107848.58000012652
204,inf,107848.58000012652,107847.32411859579
205,inf,107848.58000012652,107880.51000016535
206,inf,107880.51000016535,107931.11000034664
207,inf,107931.11000034664,108086.19000109474
208,inf,108086.19000109474,107987.86999836128
209,inf,108086.19000109474,108251.14000094375
210,inf,108251.14000094375,108065.67000038922
211,inf,108251.14000094375,108358.59117530542
212,inf,108358.59117530542,108271.72882283655
213,inf,108358.59117530542,108321.24000129061
214,inf,108358.59117530542,108432.54999879345
215,inf,108432.54999879345,108431.67000168265
216,inf,108432.54999879345,108357.36044584848
217,inf,108432.54999879345,108531.90000096065
218,inf,108531.90000096065,108347.59999911652
219,inf,108531.90000096065,108489.74000150363
220,inf,108531.90000096065,108388.36000123803
221,inf,108531.90000096065,108687.814221929
222,inf,108687.814221929,108683.05666570093
223,inf,108687.814221929,108606.41390974275
224,inf,108687.814221929,108749.03666473171
225,inf,108749.03666473171,108819.23999997154
226,inf,108819.23999997154,108949.84499785294
227,inf,108949.84499785294,108840.93333367712
228,inf,108949.84499785294,108775.25999935651
229,inf,108949.84499785294,108822.18000053073
230,inf,108949.84499785294,108842.76000003274
231,inf,108949.84499785294,109045.16000167695
232,inf,109045.16000167695,108904.2499989035
233,inf,109045.16000167695,109096.09873683706
234,inf,109096.09873683706,108873.6681810242
235,inf,109096.09873683706,109288.89000147181
236,inf,109288.89000147181,108964.34524439703
237,inf,109288.89000147181,109242.74538656812
238,inf,109288.89000147181,109047.8218194301
239,inf,109288.89000147181,109254.35000170986
240,inf,109288.89000147181,109263.78999939664
241,inf,109288.89000147181,109180.82000178509
242,inf,109288.89000147181,109549.43999963772
243,inf,109549.43999963772,109188.62427245591
244,inf,109549.43999963772,109298.54589890139
245,inf,109549.43999963772,109499.38440226854
246,inf,109549.43999963772,109500.66090693913
247,inf,109549.43999963772,109383.94356212337
248,inf,109549.43999963772,109462.50000117328
249,inf,109549.43999963772,109627.22727454067
250,inf,109549.43999963772,109640.23857277335
251,inf,109640.23857277335,109762.78999827309
252,inf,109762.78999827309,109715.84727134435
253,inf,109762.78999827309,109782.41999871797
254,inf,109762.78999827309,109631.47372154634
255,inf,109762.78999827309,109615.93384495602
256,inf,109762.78999827309,109580.69999881156
257,inf,109762.78999827309,109557.4600001506
258,inf,109762.78999827309,109632.69999999639
259,inf,109762.78999827309,109800.23999884016
260,inf,109800.23999884016,109786.21894844867
261,inf,109800.23999884016,109803.21999878573
262,inf,109803.21999878573,109834.77999981651
263,inf,109834.77999981651,110041.91999871557
264,inf,110041.91999871557,110038.29666769774
265,inf,110041.91999871557,110107.78999987796
266,inf,110107.78999987796,110172.39000103767
267,inf,110172.39000103767,110025.6199998297
268,inf,110172.39000103767,110406.58265788358
269,inf,110406.58265788358,110265.41384711325
270,inf,110406.58265788358,110393.5499997836
271,inf,110406.58265788358,110156.69000070577
272,inf,110406.58265788358,110487.1100000087
273,inf,110487.1100000087,110292.13939250802
274,inf,110487.1100000087,110398.92428543662
275,inf,110487.1100000087,110499.62863615606
276,inf,110499.62863615606,110477.25703729135
277,inf,110499.62863615606,110544.06378429726
278,inf,110544.06378429726,110749.33999929311
279,inf,110544.06378429726,110969.90448097407
280,inf,110969.90448097407,110899.98060476103
281,inf,110969.90448097407,110936.68181729883
282,inf,110969.90448097407,110936.74181734359
283,inf,110969.90448097407,110912.9884839655
284,inf,110969.90448097407,110942.95043265366
285,inf,110969.90448097407,110931.3884839396
286,inf,110969.90448097407,110947.64181680787
287,inf,110969.90448097407,110898.56181646152
288,inf,110969.90448097407,110908.2481979663
289,inf,110969.90448097407,110894.7518189211
290,inf,110969.90448097407,110921.79181892109
291,inf,110969.90448097407,110899.44181855954
292,inf,110969.90448097407,110916.58181862668
293,inf,110969.90448097407,110910.3618185148
294,inf,110969.90448097407,110918.57181855955
295,inf,110969.90448097407,110904.1618185148
296,inf,110969.90448097407,110929.90181851479
297,inf,110969.90448097407,110903.98181854068
298,inf,110969.90448097407,110883.7522224126
299,inf,110969.90448097407,110899.74425420967
300,inf,110969.90448097407,110953.00999912403
301,inf,110969.90448097407,110755.63461442023
302,inf,110969.90448097407,111022.22000111204
303,inf,110969.90448097407,110823.85965620444
304,inf,110969.90448097407,111013.08501088618
305,inf,111013.08501088618,110985.93864282459
306,inf,111013.08501088618,110955.6667452493
307,inf,111013.08501088618,110989.06000095588
308,inf,111013.08501088618,110866.48914130245
309,inf,111013.08501088618,110904.50999881691
310,inf,111013.08501088618,111113.2537041004
311,inf,111113.2537041004,111229.5200000381
312,inf,111229.5200000381,111189.17000058464
313,inf,111229.5200000381,111447.98999817652
314,inf,111447.98999817652,111255.97461556915
315,inf,111447.98999817652,111625.40609466539
316,inf,111625.40609466539,111412.96278059788
317,inf,111625.40609466539,111670.88000063208
318,inf,111670.88000063208,111576.91865636555
319,inf,111670.88000063208,111650.1949983343
320,inf,111670.88000063208,111659.40999861686
321,inf,111670.88000063208,111653.11176328963
322,inf,111670.88000063208,111679.36374221105
323,inf,111679.36374221105,111668.00374689819
324,inf,111679.36374221105,111676.99999948156
325,inf,111679.36374221105,111688.45999953333
326,inf,111688.45999953333,111708.45999946268
327,inf,111708.45999946268,111708.45999953333
328,inf,111708.45999953333,111726.80999976036
329,inf,111726.80999976036,111708.18999973666
330,inf,111726.80999976036,111742.51619021555
331,inf,111742.51619021555,111723.10999970352
332,inf,111742.51619021555,111750.59241356568
333,inf,111750.59241356568,111735.83241361043
334,inf,111750.59241356568,111752.86999991762
335,inf,111752.86999991762,111738.10999996237
336,inf,111752.86999991762,111752.86999991762
337,inf,111752.86999991762,111738.10999996237
338,inf,111752.86999991762,111752.86999991762
339,inf,111752.86999991762,111638.92000001414
340,inf,111752.86999991762,111628.6299998084
341,inf,111752.86999991762,111637.52871657244
342,inf,111752.86999991762,111845.70482594863
343,inf,111752.86999991762,111974.87199987611
344,inf,111974.87199987611,111807.40000079769
345,inf,111974.87199987611,111803.39206927168
346,inf,111974.87199987611,111980.32999841437
347,inf,111980.32999841437,111960.07818222081
348,inf,111980.32999841437,111906.7100006583
349,inf,111980.32999841437,111973.97000054498
350,inf,111980.32999841437,111986.18833393844
351,inf,111986.18833393844,111968.0800006051
352,inf,111986.18833393844,111997.12833396433
353,inf,111997.12833396433,111964.65666727781
354,116823.82,111997.12833396433,112046.91173424367
355,116823.82,112046.91173424367,112141.51666732843
356,116823.82,112141.51666732843,112191.16999952303
357,116823.82,112191.16999952303,112241.0300002384
358,116823.82,112241.0300002384,112058.9699998477
359,116823.82,112241.0300002384,112018.23999945192
360,116823.82,112241.0300002384,112245.10000130408
361,116823.82,112245.10000130408,112003.46000014538
362,116823.82,112245.10000130408,112211.69000133255
363,116823.82,112245.10000130408,112248.2599992214
364,116823.82,112248.2599992214,112231.2738451659
365,116823.82,112248.2599992214,112136.06034562155
366,116823.82,112248.2599992214,112082.20761817596
367,116823.82,112248.2599992214,112272.3400013412
368,116823.82,112272.3400013412,112454.3499988665
369,116823.82,112454.3499988665,112455.61999876618
370,116823.82,112455.61999876618,112459.60912880061
371,116823.82,112459.60912880061,112450.85221206569
372,116823.82,112459.60912880061,112441.74999863705
373,116823.82,112459.60912880061,112468.66999861116
374,116823.82,112468.66999861116,112461.94999863705
375,116823.82,112468.66999861116,112486.85908979557
376,116823.82,112486.85908979557,112477.51540641407
377,116823.82,112486.85908979557,112502.83540638816
378,116823.82,112502.83540638816,112534.11540641401
379,116823.82,112534.11540641401,112558.07221237631
380,116823.82,112558.07221237631,112543.1699990771
381,116823.82,112558.07221237631,112573.57221250575
382,116823.82,112573.57221250575,112555.3699988792
383,116823.82,112573.57221250575,112573.28584039996
384,116823.82,112573.57221250575,112537.36666814734
385,116823.82,112573.57221250575,112566.64235442184
386,116823.82,112573.57221250575,112542.66666827677
387,116823.82,112573.57221250575,112570.36039685692
388,116823.82,112573.57221250575,112545.66666827677
389,116823.82,112573.57221250575,112573.3800015726
390,116823.82,112573.57221250575,112569.68666827676
391,116823.82,112573.57221250575,112553.3317032517
392,116823.82,112573.57221250575,112403.6500025891
393,116823.82,112573.57221250575,112470.99252318994
394,116823.82,112573.57221250575,112455.98999798787
395,116823.82,112573.57221250575,112603.44420911136
396,116823.82,112603.44420911136,112694.25382947284
397,116823.82,112694.25382947284,112930.22572992521
398,116823.82,112930.22572992521,112861.21134404473
399,116823.82,112930.22572992521,112917.24143035541
400,116823.82,112930.22572992521,112909.343335273
401,116823.82,112930.22572992521,113007.55272806053
402,116823.82,112930.22572992521,113025.74666529788
403,116823.82,113007.55272806053,113035.39999858176
404,116823.82,113035.39999858176,113052.94999858878
405,116823.82,113035.39999858176,113049.64999857124
406,116823.82,113052.94999858878,113057.26029645496
407,116823.82,113052.94999858878,113070.46181685342
408,116823.82,113057.26029645496,113036.17999863143
409,116823.82,113070.46181685342,112932.20999901745
410,116823.82,113070.46181685342,112841.45999896695
411,116823.82,113070.46181685342,112939.99049604249
412,116823.82,113070.46181685342,113223.109999244
413,116823.82,113070.46181685342,113204.72909159894
414,116823.82,113223.109999244,113128.13325992411
415,116823.82,113223.109999244,113280.38000193713
416,116823.82,113223.109999244,113302.47132113019
417,116823.82,113280.38000193713,113261.53000055853
418,116823.82,113302.47132113019,113294.01000100966
419,116823.82,113302.47132113019,113285.61946121433
420,116823.82,113302.47132113019,113264.32181930689
421,116823.82,113302.47132113019,113273.75436188672
422,116823.82,113302.47132113019,113297.80387779225
423,116823.82,113302.47132113019,113304.89721902958
424,116823.82,113302.47132113019,113301.76518909566
425,116823.82,113304.89721902958,113321.97340947593
426,116823.82,113304.89721902958,113324.81804625607
427,116823.82,113324.81804625607,113328.03130446051
428,116823.82,113328.03130446051,113328.47594121294
429,116823.82,113328.47594121294,113329.78919919736
430,116823.82,113329.78919919736,113329.83383594977
431,116823.82,113329.83383594977,113331.94709392403
432,116823.82,113331.94709392403,113381.1472739675
433,116823.82,113381.1472739675,113435.74523419325
434,116823.82,113435.74523419325,113397.02727133421
435,116823.82,113435.74523419325,113341.8472713555
436,116823.82,113435.74523419325,113461.55801673152
437,116823.82,113461.55801673152,113366.93714123846
438,116823.82,113461.55801673152,113679.57000232166
439,116823.82,113461.55801673152,113732.33845992078
440,116823.82,113732.33845992078,113664.28999869559
441,116823.82,113732.33845992078,113616.4147043044
442,116823.82,113732.33845992078,113811.40999826607
443,116823.82,113732.33845992078,113803.80999819435
444,116823.82,113811.40999826607,113830.46999819434
445,116823.82,113811.40999826607,113804.06999825906
446,116823.82,113830.46999819434,113829.38599835613
447,116823.82,113830.46999819434,113800.32999840143
448,116823.82,113830.46999819434,113829.28999840142
449,116823.82,113830.46999819434,113760.63402601154
450,116823.82,113830.46999819434,113799.11402612802
451,116823.82,113830.46999819434,113757.41402619274
452,116823.82,113830.46999819434,113813.32000059247
453,116823.82,113830.46999819434,113818.33999886843
454,116823.82,113830.46999819434,113805.9094725251
455,116823.82,113830.46999819434,113908.20999851507
456,116823.82,113830.46999819434,113887.8975740087
457,116823.82,113908.20999851507,113775.53999817063
458,116823.82,113908.20999851507,113838.31450365752
459,116823.82,113908.20999851507,113743.15325378082
460,116823.82,113908.20999851507,113765.97026220529
461,116823.82,113908.20999851507,113683.6162769351
462,116823.82,113908.20999851507,113758.76716424317
463,116823.82,113908.20999851507,113857.45945026928
464,116823.82,113908.20999851507,113850.11113484847
465,116823.82,113908.20999851507,113885.06999818927
466,116823.82,113908.20999851507,113828.51999822217
467,116823.82,113908.20999851507,113864.80999848802
468,116823.82,113908.20999851507,113879.2533319523
469,116823.82,113908.20999851507,113853.40999860343
470,116823.82,113908.20999851507,113819.3899987752
471,116823.82,113908.20999851507,113920.7360361609
472,116823.82,113920.7360361609,113976.42060481625
473,116823.82,113976.42060481625,113931.6036302628
474,116823.82,113976.42060481625,113967.78999850387
475,116823.82,113976.42060481625,113994.08846366023
476,116823.82,113994.08846366023,114150.13999874252
477,116823.82,113994.08846366023,114170.84426310982
478,116823.82,114150.13999874252,113941.95737120668
479,116823.82,114170.84426310982,113917.01333219233
480,116823.82,114170.84426310982,114075.65782167004
481,116823.82,114170.84426310982,114088.22492181328
482,116823.82,114170.84426310982,114092.1275330462
483,116823.82,114170.84426310982,114106.40718844385
484,116823.82,114170.84426310982,114210.24859797102
485,116823.82,114170.84426310982,114302.30906457397
486,116823.82,114210.24859797102,114153.35066980709
487,116823.82,114302.30906457397,114200.18951816132
488,116823.82,114302.30906457397,114110.53999803745
489,116823.82,114302.30906457397,113946.38000070553
490,116823.82,114302.30906457397,114095.30600115791
491,116823.82,114302.30906457397,114003.53000090129
492,116823.82,114302.30906457397,114116.82052845163
493,116823.82,114302.30906457397,113964.39000098135
494,116823.82,114302.30906457397,114154.5470018129
495,116823.82,114302.30906457397,113998.03000116479
496,116823.82,114302.30906457397,114099.53000184386
497,116823.82,114302.30906457397,113980.9100300423
498,116823.82,114302.30906457397,114121.86250189805
499,116823.82,114302.30906457397,114028.60301398452
500,116823.82,114302.30906457397,114101.350130056
501,116823.82,114302.30906457397,113944.24866768705
502,0.0,0.0,114142.70803496268
