iteration,hub upper bound,hub lower bound
116,116823.82,106011.58999999995
117,116823.82,106011.58999999995
118,116823.82,106011.58999999995
119,116823.82,106011.58999999995
120,116823.82,106011.58999999995
121,116823.82,106011.58999999995
122,116823.82,106011.58999999995
123,116823.82,106011.58999999995
124,116823.82,106011.58999999995
125,116823.82,106011.58999999995
126,116823.82,106011.58999999995
127,116823.82,106011.58999999995
128,116823.82,106011.58999999995
129,116823.82,106011.58999999995
130,116823.82,106011.58999999995
131,116823.82,106011.58999999995
132,116823.82,106011.58999999995
133,116823.82,106011.58999999995
134,116823.82,106011.58999999995
135,116823.82,106011.58999999995
136,116823.82,106011.58999999995
137,116823.82,106011.58999999995
138,116823.82,106011.58999999995
139,116823.82,106011.58999999995
140,116823.82,106011.58999999995
141,116823.82,106011.58999999995
142,116823.82,106011.58999999995
143,116823.82,106011.58999999995
144,116823.82,106011.58999999995
145,116823.82,106011.58999999995
146,116823.82,106011.58999999995
147,116823.82,106011.58999999995
148,116823.82,106011.58999999995
149,116823.82,106011.58999999995
150,116823.82,106011.58999999995
151,116823.82,106011.58999999995
152,116823.82,106011.58999999995
153,116823.82,106011.58999999995
154,116823.82,106011.58999999995
155,116823.82,106011.58999999995
156,116823.82,106011.58999999995
157,116823.82,106011.58999999995
158,116823.82,106011.58999999995
159,116823.82,106011.58999999995
160,116823.82,106011.58999999995
161,116823.82,106011.58999999995
162,116823.82,106011.58999999995
163,116823.82,106011.58999999995
164,116823.82,106011.58999999995
165,116823.82,106011.58999999995
166,116823.82,106011.58999999995
167,116823.82,106011.58999999995
168,116823.82,106011.58999999995
169,116823.82,106011.58999999995
170,116823.82,106011.58999999995
171,116823.82,106011.58999999995
172,116823.82,106011.58999999995
173,116823.82,106011.58999999995
174,116823.82,106011.58999999995
175,116823.82,106011.58999999995
176,116823.82,106011.58999999995
177,116823.82,106011.58999999995
178,116823.82,106011.58999999995
179,116823.82,106011.58999999995
180,116823.82,106011.58999999995
181,116823.82,106011.58999999995
182,116823.82,106011.58999999995
183,116823.82,106011.58999999995
184,116823.82,106011.58999999995
185,116823.82,106011.58999999995
186,116823.82,106011.58999999995
187,116823.82,106011.58999999995
188,116823.82,106011.58999999995
189,116823.82,106011.58999999995
190,116823.82,106011.58999999995
191,116823.82,106011.58999999995
192,116823.82,106011.58999999995
193,116823.82,106011.58999999995
194,116823.82,106011.58999999995
195,116823.82,106011.58999999995
196,116823.82,106011.58999999995
197,116823.82,106011.58999999995
198,116823.82,106011.58999999995
199,116823.82,106011.58999999995
200,116823.82,106011.58999999995
201,116823.82,106011.58999999995
202,116823.82,106011.58999999995
203,116823.82,106011.58999999995
204,116823.82,106011.58999999995
205,116823.82,106011.58999999995
206,116823.82,106011.58999999995
207,116823.82,106011.58999999995
208,116823.82,106011.58999999995
209,116823.82,106011.58999999995
210,116823.82,106011.58999999995
211,116823.82,106011.58999999995
212,116823.82,106011.58999999995
213,116823.82,106011.58999999995
214,116823.82,106011.58999999995
215,116823.82,106011.58999999995
216,116823.82,106011.58999999995
217,116823.82,106011.58999999995
218,116823.82,106011.58999999995
219,116823.82,106011.58999999995
220,116823.82,106011.58999999995
221,116823.82,106011.58999999995
222,116823.82,106011.58999999995
223,116823.82,106011.58999999995
224,116823.82,106011.58999999995
225,116823.82,106011.58999999995
226,116823.82,106011.58999999995
227,116823.82,106011.58999999995
228,116823.82,106011.58999999995
229,116823.82,106011.58999999995
230,116823.82,106011.58999999995
231,116823.82,106011.58999999995
232,116823.82,106011.58999999995
233,116823.82,106011.58999999995
234,116823.82,106011.58999999995
235,116823.82,106011.58999999995
236,116823.82,106011.58999999995
237,116823.82,106011.58999999995
238,116823.82,106011.58999999995
239,116823.82,106011.58999999995
240,116823.82,106011.58999999995
241,116823.82,106011.58999999995
242,116823.82,106011.58999999995
243,116823.82,106011.58999999995
244,116823.82,106011.58999999995
245,116823.82,106011.58999999995
246,116823.82,106011.58999999995
247,116823.82,106011.58999999995
248,116823.82,106011.58999999995
249,116823.82,106011.58999999995
250,116823.82,106011.58999999995
251,116823.82,106011.58999999995
252,116823.82,106011.58999999995
253,116823.82,106011.58999999995
254,116823.82,106011.58999999995
255,116823.82,106011.58999999995
256,116823.82,106011.58999999995
257,116823.82,106011.58999999995
258,116823.82,106011.58999999995
259,116823.82,106011.58999999995
260,116823.82,106011.58999999995
261,116823.82,106011.58999999995
262,116823.82,106011.58999999995
263,116823.82,106011.58999999995
264,116823.82,106011.58999999995
265,116823.82,106011.58999999995
266,116823.82,106011.58999999995
267,116823.82,106011.58999999995
