iteration,hub abs. gap,hub rel. gap
0,inf,inf
1,inf,inf
2,15.200000000000045,0.05513239027928924
3,15.200000000000045,0.05513239027928924
4,12.400000000000034,0.04543788933675351
5,11.650000000000034,0.04280727539959593
6,11.650000000000034,0.04280727539959593
7,10.699999999999989,0.03945427728613565
8,10.600000000000023,0.039099963113242424
9,10.600000000000023,0.039099963113242424
10,10.450000000000045,0.0385680014762873
11,9.900000000000034,0.03661242603550308
12,9.650000000000034,0.03572089579863051
13,9.650000000000034,0.03572089579863051
14,9.650000000000034,0.03572089579863051
15,9.400000000000034,0.03482771396813647
16,9.200000000000045,0.03411197626992971
17,9.200000000000045,0.03411197626992971
18,8.950000000000045,0.033215809983299475
19,8.950000000000045,0.033215809983299475
20,8.950000000000045,0.033215809983299475
21,8.300000000000011,0.03087797619047623
22,8.150000000000034,0.030336869532849555
23,8.050000000000011,0.029975795941165558
24,8.050000000000011,0.029975795941165558
25,8.050000000000011,0.029975795941165558
26,7.75,0.028890959925442685
27,7.75,0.028890959925442685
28,7.75,0.028890959925442685
29,7.75,0.028890959925442685
30,7.2000000000000455,0.026895778856929564
31,7.2000000000000455,0.026895778856929564
32,7.2000000000000455,0.026895778856929564
33,7.199999999999989,0.026895778856929356
34,7.199999999999989,0.026895778856929356
35,6.900000000000034,0.025804038893044254
36,6.900000000000034,0.025804038893044254
37,6.900000000000034,0.025804038893044254
38,6.300000000000011,0.023613193403298392
39,6.300000000000011,0.023613193403298392
40,6.300000000000011,0.023613193403298392
41,6.300000000000011,0.023613193403298392
42,6.150000000000034,0.023063941496343648
43,6.150000000000034,0.023063941496343648
44,5.9500000000000455,0.022330643647964138
45,5.949999999999989,0.02233064364796393
46,5.949999999999989,0.02233064364796393
47,5.800000000000011,0.021779947427713147
48,5.800000000000011,0.021779947427713147
49,5.800000000000011,0.021779947427713147
50,5.300000000000011,0.01993980436418364
