iteration,hub abs. gap,hub rel. gap,spoke abs. gap,spoke rel. gap
1,,,,
2,inf,inf,inf,inf
3,15.200000000000045,0.05513239027928924,1.8500000000000227,0.006710192237939871
4,15.200000000000045,0.05513239027928924,2.5500000000000114,0.009249183895538669
5,13.350000000000023,0.04874931531860516,1.3500000000000227,0.004929706043454529
6,12.650000000000034,0.046311550430166694,1.0,0.0036609921288669224
7,12.0,0.044036697247706424,0.39999999999997726,0.0014678899082567972
8,11.600000000000023,0.04263138552002948,0.35000000000002274,0.0012862918044837292
9,11.600000000000023,0.04263138552002948,0.8500000000000227,0.0031238515251746516
10,11.25,0.04139834406623735,0.39999999999997726,0.0014719411223550222
11,10.75,0.03963133640552995,0.25,0.0009216589861751152
12,10.75,0.03963133640552995,0.6499999999999773,0.002396313364055216
13,10.5,0.03874538745387454,0.44999999999998863,0.0016605166051660097
14,10.050000000000011,0.037146553317316616,0.05000000000001137,0.00018480872297176629
15,10.050000000000011,0.037146553317316616,0.8500000000000227,0.0031417482905193965
16,10.0,0.036968576709796676,0.3499999999999659,0.0012939001848427574
17,9.199999999999989,0.03411197626992951,-0.35000000000002274,-0.0012977382276604477
18,9.199999999999989,0.03411197626992951,-5.684341886080802e-14,-2.107653647045162e-16
19,9.199999999999989,0.03411197626992951,0.2999999999999545,0.001112347052280143
20,9.199999999999989,0.03411197626992951,-0.1500000000000341,-0.0005561735261402823
21,8.900000000000034,0.0330363771343728,-0.75,-0.0027839643652561243
22,8.900000000000034,0.0330363771343728,0.0,0.0
23,8.900000000000034,0.0330363771343728,0.10000000000002274,0.00037119524870090096
24,8.900000000000034,0.0330363771343728,-0.14999999999997726,-0.0005567928730511405
25,8.800000000000011,0.03267731154845901,0.19999999999998863,0.0007426661715558434
26,8.800000000000011,0.03267731154845901,0.05000000000001137,0.0001856665428890136
27,8.600000000000023,0.03195837978446682,0.14999999999997726,0.0005574136008917772
28,8.450000000000045,0.03141847927124017,0.19999999999998863,0.0007436326454730938
29,8.450000000000045,0.03141847927124017,0.75,0.0027886224205242605
30,8.250000000000057,0.030697674418604857,0.05000000000001137,0.00018604651162794925
31,7.7000000000000455,0.028709917971663102,-0.0999999999999659,-0.00037285607755393693
32,7.7000000000000455,0.028709917971663102,0.10000000000002274,0.00037285607755414884
33,7.600000000000023,0.028347631480790832,-0.0999999999999659,-0.0003729951510629089
34,7.600000000000023,0.028347631480790832,-0.19999999999998863,-0.0007459903021260299
35,7.600000000000023,0.028347631480790832,-0.44999999999998863,-0.0016784781797836202
36,7.600000000000023,0.028347631480790832,-0.44999999999998863,-0.0016784781797836202
37,7.600000000000023,0.028347631480790832,-0.44999999999998863,-0.0016784781797836202
38,7.600000000000023,0.028347631480790832,-0.5,-0.0018649757553151807
39,7.600000000000023,0.028347631480790832,0.35000000000002274,0.0013054830287207114
40,7.600000000000023,0.028347631480790832,-0.14999999999997726,-0.0005594927265944695
41,7.600000000000023,0.028347631480790832,0.0,0.0
42,7.600000000000023,0.028347631480790832,-0.14999999999997726,-0.0005594927265944695
43,7.600000000000023,0.028347631480790832,0.5,0.0018649757553151807
44,7.600000000000023,0.028347631480790832,0.8999999999999773,0.0033569563595672405
45,0.0,inf,-266.8,inf
