iteration,hub abs. gap,hub rel. gap,spoke abs. gap,spoke rel. gap
1,,,,
2,inf,inf,0.0,0.0
3,inf,inf,4001.6399999999994,0.05731826919922955
4,inf,inf,8552.460000000006,0.12250282499066463
5,inf,inf,9888.0,0.13395464372711455
6,inf,inf,8158.699999999997,0.10410907162913906
7,inf,inf,1921.199999999997,0.02295229990718484
8,inf,inf,3035.350000000006,0.03544924784435623
9,inf,inf,991.679999999993,0.011185128723498007
10,inf,inf,-1033.3500000000058,-0.011526201347294601
11,inf,inf,1871.3499999999913,0.020873428065282362
12,inf,inf,609.1999999999971,0.006656205977889172
13,inf,inf,1620.631904761889,0.017590171240428783
14,inf,inf,-1303.151904761893,-0.013899776672579998
15,inf,inf,-1196.1619047618879,-0.012758591902972398
16,inf,inf,-85.58190476190066,-0.0009128401370995835
17,inf,inf,329.505126488104,0.0035145923156914833
18,inf,inf,1866.3929687499913,0.019837739225261112
19,inf,inf,-619.1999999999971,-0.0064534055158690755
20,inf,inf,272.8798701298656,0.0028439994493955423
21,inf,inf,754.8001298701274,0.007844343342825322
22,inf,inf,320.88000000000466,0.003308825121662893
23,inf,inf,-530.8099999999977,-0.005455513428347353
24,inf,inf,-235.3399999999965,-0.002418757239364843
25,inf,inf,1113.050000000003,0.011439609693528877
26,inf,inf,468.40999999998894,0.004759734562058278
27,inf,inf,-165.30999999999767,-0.0016718352545970943
28,inf,inf,109.35000000000582,0.0011058930802141707
29,inf,inf,414.3099999999977,0.004185426802713136
30,inf,inf,-1760.3665624999994,-0.017709387124254374
31,inf,inf,-174.63999999999942,-0.0017568882716038152
32,inf,inf,425.2733333333308,0.00427827377209798
33,inf,inf,1136.5866666666698,0.011385416185284582
34,inf,inf,1367.7900000000081,0.01354718591256691
35,inf,inf,1724.7499999999854,0.016854343778970937
36,12766.400000000052,0.12268610926544266,-942.7199999999866,-0.009059613432660419
37,12766.400000000052,0.12268610926544266,114.58000000000175,0.0011011228223801993
38,12651.82000000005,0.1214512536958113,-427.67363636363007,-0.004105456709707313
39,12651.82000000005,0.1214512536958113,-319.5799999999872,-0.0030678109280803606
40,12651.82000000005,0.1214512536958113,-345.4199999999837,-0.003315862227853779
41,12651.82000000005,0.1214512536958113,-304.6699999999837,-0.002924682256268324
