iteration,hub upper bound,hub lower bound,spoke bound
50,116823.82,104171.99999999996,103424.59636363633
51,116823.82,104171.99999999996,103382.29636363633
52,116823.82,104171.99999999996,103283.89636363633
53,116823.82,104171.99999999996,103230.49636363632
54,116823.82,104171.99999999996,103133.89636363633
55,116823.82,104171.99999999996,103076.49636363632
56,116823.82,104171.99999999996,102983.89636363633
57,116823.82,104171.99999999996,102913.69636363634
58,116823.82,104171.99999999996,102679.29636363633
59,116823.82,104171.99999999996,103916.73636363633
60,116823.82,104171.99999999996,104304.19999999997
61,116823.82,104304.19999999997,104241.13636363632
62,116823.82,104304.19999999997,104261.05999999997
63,116823.82,104304.19999999997,104031.61999999997
64,116823.82,104304.19999999997,104378.18999999996
65,116823.82,104378.18999999996,105953.59999999996
66,116823.82,105953.59999999996,105683.87999999996
67,116823.82,105953.59999999996,106011.58999999995
68,116823.82,105953.59999999996,105511.85999999996
69,116823.82,106011.58999999995,105134.74999999996
70,116823.82,106011.58999999995,104982.90999999996
71,116823.82,106011.58999999995,104902.92999999996
72,116823.82,106011.58999999995,104714.92999999996
73,116823.82,106011.58999999995,104750.08999999997
74,116823.82,106011.58999999995,104562.08999999997
75,116823.82,106011.58999999995,104469.45990384612
76,116823.82,106011.58999999995,104477.45990384612
77,116823.82,106011.58999999995,104396.49990384611
78,116823.82,106011.58999999995,104208.49990384611
79,116823.82,106011.58999999995,104244.08999999995
80,116823.82,106011.58999999995,104056.08999999995
81,116823.82,106011.58999999995,103963.63666666663
82,116823.82,106011.58999999995,103971.88999999996
83,116823.82,106011.58999999995,103890.92999999996
84,116823.82,106011.58999999995,103702.92999999996
85,116823.82,106011.58999999995,103738.08999999995
86,116823.82,106011.58999999995,103550.08999999995
87,116823.82,106011.58999999995,103607.88999999996
88,116823.82,106011.58999999995,103598.08999999995
89,116823.82,106011.58999999995,103924.94999999995
90,116823.82,106011.58999999995,104027.74636363632
91,116823.82,106011.58999999995,104022.49999999996
92,116823.82,106011.58999999995,104339.58999999995
93,116823.82,106011.58999999995,104411.75999999995
94,116823.82,106011.58999999995,104546.58999999995
95,116823.82,106011.58999999995,104573.95999999995
96,116823.82,106011.58999999995,105562.39999999995
97,116823.82,106011.58999999995,105544.03999999995
98,116823.82,106011.58999999995,105812.57999999996
99,116823.82,106011.58999999995,105801.15999999996
100,116823.82,106011.58999999995,105723.15999999996
101,116823.82,106011.58999999995,105723.15999999996
102,116823.82,106011.58999999995,105723.15999999996
103,116823.82,106011.58999999995,105723.15999999996
104,116823.82,106011.58999999995,105723.15999999996
105,116823.82,106011.58999999995,105723.15999999996
106,116823.82,106011.58999999995,105723.15999999996
107,116823.82,106011.58999999995,105723.15999999996
108,116823.82,106011.58999999995,105723.15999999996
109,116823.82,106011.58999999995,105723.15999999996
110,116823.82,106011.58999999995,105723.15999999996
111,116823.82,106011.58999999995,105723.15999999996
112,116823.82,106011.58999999995,105723.15999999996
113,116823.82,106011.58999999995,105723.15999999996
114,116823.82,106011.58999999995,105723.15999999996
115,116823.82,106011.58999999995,105723.15999999996
116,116823.82,106011.58999999995,105723.15999999996
117,116823.82,106011.58999999995,105723.15999999996
118,116823.82,106011.58999999995,105723.15999999996
119,116823.82,106011.58999999995,105723.15999999996
120,116823.82,106011.58999999995,105723.15999999996
121,116823.82,106011.58999999995,105723.15999999996
122,116823.82,106011.58999999995,105723.15999999996
123,116823.82,106011.58999999995,105723.15999999996
124,116823.82,106011.58999999995,105723.15999999996
125,116823.82,106011.58999999995,105723.15999999996
126,116823.82,106011.58999999995,105723.15999999996
127,116823.82,106011.58999999995,105723.15999999996
128,116823.82,106011.58999999995,105723.15999999996
129,116823.82,106011.58999999995,105723.15999999996
130,116823.82,106011.58999999995,105723.15999999996
131,116823.82,106011.58999999995,105723.15999999996
132,116823.82,106011.58999999995,105723.15999999996
133,116823.82,106011.58999999995,105723.15999999996
134,116823.82,106011.58999999995,105723.15999999996
135,116823.82,106011.58999999995,105723.15999999996
136,116823.82,106011.58999999995,105723.15999999996
137,116823.82,106011.58999999995,105723.15999999996
138,116823.82,106011.58999999995,105723.15999999996
139,116823.82,106011.58999999995,105723.15999999996
140,116823.82,106011.58999999995,105723.15999999996
141,116823.82,106011.58999999995,105723.15999999996
142,116823.82,106011.58999999995,105723.15999999996
143,116823.82,106011.58999999995,105723.15999999996
144,116823.82,106011.58999999995,105723.15999999996
145,116823.82,106011.58999999995,105723.15999999996
146,116823.82,106011.58999999995,105723.15999999996
147,116823.82,106011.58999999995,105723.15999999996
148,116823.82,106011.58999999995,105723.15999999996
149,116823.82,106011.58999999995,105723.15999999996
150,116823.82,106011.58999999995,105723.15999999996
151,116823.82,106011.58999999995,105723.15999999996
152,116823.82,106011.58999999995,105723.15999999996
153,116823.82,106011.58999999995,105723.15999999996
154,116823.82,106011.58999999995,105723.15999999996
155,116823.82,106011.58999999995,105723.15999999996
156,116823.82,106011.58999999995,105723.15999999996
157,116823.82,106011.58999999995,105723.15999999996
158,116823.82,106011.58999999995,105723.15999999996
159,116823.82,106011.58999999995,105723.15999999996
160,116823.82,106011.58999999995,105723.15999999996
161,116823.82,106011.58999999995,105723.15999999996
162,116823.82,106011.58999999995,105723.15999999996
163,116823.82,106011.58999999995,105723.15999999996
164,116823.82,106011.58999999995,105723.15999999996
165,116823.82,106011.58999999995,105723.15999999996
166,116823.82,106011.58999999995,105723.15999999996
167,116823.82,106011.58999999995,105723.15999999996
168,116823.82,106011.58999999995,105723.15999999996
169,116823.82,106011.58999999995,105723.15999999996
170,116823.82,106011.58999999995,105723.15999999996
171,116823.82,106011.58999999995,105723.15999999996
172,116823.82,106011.58999999995,105723.15999999996
173,116823.82,106011.58999999995,105723.15999999996
174,116823.82,106011.58999999995,105723.15999999996
175,116823.82,106011.58999999995,105723.15999999996
176,116823.82,106011.58999999995,105723.15999999996
177,116823.82,106011.58999999995,105723.15999999996
178,116823.82,106011.58999999995,105723.15999999996
179,116823.82,106011.58999999995,105723.15999999996
180,116823.82,106011.58999999995,105723.15999999996
181,116823.82,106011.58999999995,105723.15999999996
182,116823.82,106011.58999999995,105723.15999999996
183,116823.82,106011.58999999995,105723.15999999996
184,116823.82,106011.58999999995,105723.15999999996
185,116823.82,106011.58999999995,105723.15999999996
186,116823.82,106011.58999999995,105723.15999999996
187,116823.82,106011.58999999995,105723.15999999996
188,116823.82,106011.58999999995,105723.15999999996
189,116823.82,106011.58999999995,105723.15999999996
190,116823.82,106011.58999999995,105723.15999999996
191,116823.82,106011.58999999995,105723.15999999996
192,116823.82,106011.58999999995,105723.15999999996
193,116823.82,106011.58999999995,105723.15999999996
194,116823.82,106011.58999999995,105723.15999999996
195,116823.82,106011.58999999995,105723.15999999996
196,116823.82,106011.58999999995,105723.15999999996
197,116823.82,106011.58999999995,105723.15999999996
198,116823.82,106011.58999999995,105723.15999999996
199,116823.82,106011.58999999995,105723.15999999996
200,116823.82,106011.58999999995,105723.15999999996
201,116823.82,106011.58999999995,105723.15999999996
202,116823.82,106011.58999999995,105723.15999999996
203,116823.82,106011.58999999995,105723.15999999996
204,116823.82,106011.58999999995,105723.15999999996
205,116823.82,106011.58999999995,105723.15999999996
206,116823.82,106011.58999999995,105723.15999999996
207,116823.82,106011.58999999995,105723.15999999996
208,116823.82,106011.58999999995,105723.15999999996
209,116823.82,106011.58999999995,105723.15999999996
210,116823.82,106011.58999999995,105723.15999999996
211,116823.82,106011.58999999995,105723.15999999996
212,116823.82,106011.58999999995,105723.15999999996
213,116823.82,106011.58999999995,105723.15999999996
214,116823.82,106011.58999999995,105723.15999999996
215,116823.82,106011.58999999995,105723.15999999996
216,116823.82,106011.58999999995,105723.15999999996
217,116823.82,106011.58999999995,105723.15999999996
218,116823.82,106011.58999999995,105723.15999999996
219,116823.82,106011.58999999995,105723.15999999996
220,116823.82,106011.58999999995,105723.15999999996
221,116823.82,106011.58999999995,105723.15999999996
222,116823.82,106011.58999999995,105723.15999999996
223,116823.82,106011.58999999995,105723.15999999996
224,116823.82,106011.58999999995,105723.15999999996
225,116823.82,106011.58999999995,105723.15999999996
226,116823.82,106011.58999999995,105723.15999999996
227,116823.82,106011.58999999995,105723.15999999996
228,116823.82,106011.58999999995,105723.15999999996
229,116823.82,106011.58999999995,105723.15999999996
230,116823.82,106011.58999999995,105723.15999999996
231,116823.82,106011.58999999995,105723.15999999996
232,116823.82,106011.58999999995,105723.15999999996
233,116823.82,106011.58999999995,105723.15999999996
234,116823.82,106011.58999999995,105723.15999999996
235,116823.82,106011.58999999995,105723.15999999996
236,116823.82,106011.58999999995,105723.15999999996
237,116823.82,106011.58999999995,105723.15999999996
238,116823.82,106011.58999999995,105723.15999999996
239,116823.82,106011.58999999995,105723.15999999996
240,116823.82,106011.58999999995,105723.15999999996
241,116823.82,106011.58999999995,105723.15999999996
242,116823.82,106011.58999999995,105723.15999999996
243,116823.82,106011.58999999995,105723.15999999996
244,116823.82,106011.58999999995,105723.15999999996
245,116823.82,106011.58999999995,105723.15999999996
246,116823.82,106011.58999999995,105723.15999999996
247,116823.82,106011.58999999995,105723.15999999996
248,116823.82,106011.58999999995,105723.15999999996
249,116823.82,106011.58999999995,105723.15999999996
250,116823.82,106011.58999999995,105723.15999999996
251,116823.82,106011.58999999995,105723.15999999996
252,116823.82,106011.58999999995,105723.15999999996
253,116823.82,106011.58999999995,105723.15999999996
254,116823.82,106011.58999999995,105723.15999999996
255,116823.82,106011.58999999995,105723.15999999996
256,116823.82,106011.58999999995,105723.15999999996
257,116823.82,106011.58999999995,105723.15999999996
258,116823.82,106011.58999999995,105723.15999999996
259,116823.82,106011.58999999995,105723.15999999996
260,116823.82,106011.58999999995,105723.15999999996
261,116823.82,106011.58999999995,105723.15999999996
262,116823.82,106011.58999999995,105723.15999999996
263,116823.82,106011.58999999995,105723.15999999996
264,116823.82,106011.58999999995,105723.15999999996
265,116823.82,106011.58999999995,105723.15999999996
266,116823.82,106011.58999999995,105723.15999999996
267,116823.82,106011.58999999995,105723.15999999996
268,116823.82,106011.58999999995,105723.15999999996
269,0.0,0.0,105723.15999999996
