iteration,hub abs. gap,hub rel. gap,spoke abs. gap,spoke rel. gap
1,,,,
2,inf,inf,0.0,0.0
3,15.200000000000045,0.05513239027928924,0.7900000000000205,0.0028654334421473354
4,14.410000000000025,0.05241715470517633,0.4800000000000182,0.0017460259721364016
5,14.410000000000025,0.05241715470517633,0.9499999999999886,0.0034556764031864555
6,13.460000000000036,0.04913126003796187,0.37000000000000455,0.001350562125857806
7,13.460000000000036,0.04913126003796187,0.8600000000000136,0.003139144400642479
8,13.090000000000032,0.047845315983771446,0.7900000000000205,0.0028875324390512094
9,12.600000000000023,0.04613694617356288,0.5600000000000023,0.0020505309410472437
10,12.300000000000011,0.045087976539589486,0.2699999999999818,0.000989736070381165
11,12.04000000000002,0.04417700154105827,0.10000000000002274,0.00036691861745073284
12,12.03000000000003,0.04414192932888133,0.2300000000000182,0.0008439437860052771
13,11.939999999999998,0.04382616355894875,0.38999999999998636,0.0014315078549404874
14,11.800000000000011,0.043334557473374995,0.2799999999999727,0.0010282776349613393
15,11.520000000000039,0.042349827218587,0.1400000000000432,0.0005146680391149297
16,11.520000000000039,0.042349827218587,0.20000000000004547,0.0007352400558784113
17,11.379999999999995,0.041856701485949666,0.1099999999999568,0.00040459026040884507
18,11.270000000000039,0.04146888913419449,0.35000000000002274,0.001287853699819784
19,11.270000000000039,0.04146888913419449,0.4200000000000159,0.001545424439783699
20,10.850000000000023,0.03998525889073161,0.11000000000001364,0.0004053805048830427
21,10.850000000000023,0.03998525889073161,0.17000000000001592,0.0006264971439101379
22,10.740000000000009,0.03959592980386377,0.12000000000000455,0.00044241262350687416
23,10.680000000000007,0.039383435356589745,0.1099999999999568,0.00040563463382239397
24,10.620000000000005,0.039170846857480096,0.0,0.0
25,10.57000000000005,0.038993617884679414,-2.724403884712956e-07,-1.0050554781838476e-09
26,10.57000000000005,0.038993617884679414,0.12000000000000455,0.0004426900800531395
27,10.57000000000005,0.038993617884679414,0.1500000000000341,0.0005533626000665292
28,10.450000000000045,0.0385680014762873,0.160000000000025,0.0005905148551394168
29,10.420000000000016,0.03846153846153852,0.12999999999999545,0.00047984644913625957
30,10.29000000000002,0.037999926142028954,0.10000000000002274,0.0003692898556077504
31,10.29000000000002,0.037999926142028954,0.2300000000000182,0.0008493666678977
32,10.189999999999998,0.03764453803243562,0.2599999999999909,0.0009605083305626027
33,9.930000000000007,0.036719298894353464,0.009999999999990905,3.697814591573015e-05
34,9.930000000000007,0.036719298894353464,0.14999999999997726,0.0005546721887363726
35,9.920000000000016,0.03668367724280754,0.2300000000000182,0.0008505288070409665
36,9.78000000000003,0.036184697350895474,0.160000000000025,0.0005919786887672968
37,9.689999999999998,0.03586365150449683,0.08999999999997499,0.000333098930382231
38,9.620000000000005,0.035613801273508085,-0.010000000000047748,-3.702058344457185e-05
39,9.600000000000023,0.035542391706775346,0.0,0.0
40,9.600000000000023,0.035542391706775346,0.03999999999996362,0.00014809329877809557
41,9.600000000000023,0.035542391706775346,0.10000000000002274,0.00037023324694565986
42,9.56000000000006,0.03539954084277589,0.1400000000000432,0.0005184033177813936
43,9.5,0.03518518518518519,0.07999999999998408,0.00029629629629623737
44,9.420000000000016,0.034899229401304147,0.0999999999999659,0.00037048014226424825
45,9.420000000000016,0.034899229401304147,0.14999999999997726,0.0005557202133964777
46,9.32000000000005,0.034541546215996026,0.18000000000006366,0.0006671114076053059
47,9.270000000000039,0.03436260518219238,0.08000000000004093,0.0002965489120363306
48,9.139999999999986,0.033897047915739456,-0.05000000000006821,-0.00018543242842333562
49,0.0,inf,-269.59000000000003,inf
