iteration,hub upper bound,hub lower bound
97,-121.60000000000001,-122.13880007987392
98,-121.60000000000001,-122.13880007987392
99,-121.60000000000001,-122.13880007987392
100,-121.60000000000001,-122.13880007987392
101,-121.60000000000001,-122.13880007987392
102,-121.60000000000001,-122.13880007987392
103,-121.60000000000001,-122.13880007987392
104,-121.60000000000001,-122.13880007987392
105,-121.60000000000001,-122.13880007987392
106,-121.60000000000001,-122.13880007987392
107,-121.60000000000001,-122.13880007987392
108,-121.60000000000001,-122.13880007987392
109,-121.60000000000001,-122.13880007987392
110,-121.60000000000001,-122.13880007987392
111,-121.60000000000001,-122.13880007987392
112,-121.60000000000001,-122.13880007987392
113,-121.60000000000001,-122.13880007987392
114,-121.60000000000001,-122.13880007987392
115,-121.60000000000001,-122.13880007987392
116,-121.60000000000001,-122.13880007987392
117,-121.60000000000001,-122.13880007987392
118,-121.60000000000001,-122.13880007987392
119,-121.60000000000001,-122.13880007987392
120,-121.60000000000001,-122.13880007987392
121,-121.60000000000001,-122.13880007987392
122,-121.60000000000001,-122.13880007987392
123,-121.60000000000001,-122.13880007987392
124,-121.60000000000001,-122.13880007987392
125,-121.60000000000001,-122.13880007987392
126,-121.60000000000001,-122.13880007987392
127,-121.60000000000001,-122.13880007987392
128,-121.60000000000001,-122.13880007987392
129,-121.60000000000001,-122.13880007987392
130,-121.60000000000001,-122.13880007987392
131,-121.60000000000001,-122.13880007987392
132,-121.60000000000001,-122.13880007987392
133,-121.60000000000001,-122.13880007987392
134,-121.60000000000001,-122.13880007987392
135,-121.60000000000001,-122.13880007987392
136,-121.60000000000001,-122.13880007987392
137,-121.60000000000001,-122.13880007987392
138,-121.60000000000001,-122.13880007987392
139,-121.60000000000001,-122.13880007987392
140,-121.60000000000001,-122.13880007987392
141,-121.60000000000001,-122.13880007987392
142,-121.60000000000001,-122.13880007987392
143,-121.60000000000001,-122.13880007987392
144,-121.60000000000001,-122.13880007987392
145,-121.60000000000001,-122.13880007987392
146,-121.60000000000001,-122.13880007987392
147,-121.60000000000001,-122.13880007987392
148,-121.60000000000001,-122.13880007987392
149,-121.60000000000001,-122.13880007987392
150,-121.60000000000001,-122.13880007987392
