iteration,hub abs. gap,hub rel. gap,spoke abs. gap,spoke rel. gap
1,,,,
2,inf,inf,inf,inf
3,15.200000000000045,0.05513239027928924,1.0999999985315299,0.00398984402804327
4,15.200000000000045,0.05513239027928924,2.400000000000034,0.008705114254624714
5,14.100000001468516,0.051347414426049204,1.9000000014684701,0.006919155140052109
6,12.200000000000045,0.044737807114044896,0.59999992399338,0.0022002197432833877
7,12.200000000000045,0.044737807114044896,0.9000000000000341,0.003300330033003425
8,11.300000000000011,0.04157468727005155,-0.30000000000001137,-0.0011037527593819403
9,11.300000000000011,0.04157468727005155,0.0999999999999659,0.0003679175864605073
10,11.300000000000011,0.04157468727005155,-0.8999999999999773,-0.0033112582781456117
11,11.200000000000045,0.041221935958778225,0.5,0.0018402649981597346
12,11.200000000000045,0.041221935958778225,0.0,0.0
13,10.700000000000045,0.039454277286135854,-0.6999999999999318,-0.0025811209439525504
14,10.700000000000045,0.039454277286135854,-0.2999999999999545,-0.0011061946902653189
15,10.700000000000045,0.039454277286135854,-0.0999999999999659,-0.0003687315634217031
16,10.700000000000045,0.039454277286135854,0.7000000000000455,0.0025811209439529697
17,10.0,0.036968576709796676,0.6999999999999886,0.002587800369685725
18,9.300000000000011,0.03446997776130471,-1.1000000000000227,-0.004077094143810314
19,9.300000000000011,0.03446997776130471,-0.10000000000002274,-0.00037064492216465063
20,9.300000000000011,0.03446997776130471,0.39999999999997726,0.001482579688658181
21,8.900000000000034,0.0330363771343728,0.20000000000004547,0.0007423904974018019
22,8.900000000000034,0.0330363771343728,-0.0999999999999659,-0.00037119524870069
23,8.699999999999989,0.03231797919762255,-0.20000000000004547,-0.0007429420505202284
24,8.699999999999989,0.03231797919762255,-1.0,-0.0037147102526002974
25,8.699999999999989,0.03231797919762255,-0.20000000000004547,-0.0007429420505202284
26,8.699999999999989,0.03231797919762255,0.5,0.0018573551263001487
27,8.699999999999989,0.03231797919762255,0.30000000000001137,0.0011144130757801314
28,8.199999999999989,0.030517305545217675,0.19999999999998863,0.0007443245254930728
29,8.199999999999989,0.030517305545217675,1.5,0.005582433941198363
30,8.0,0.0297951582867784,0.5,0.00186219739292365
31,6.699999999999989,0.025074850299401156,-1.0,-0.0037425149700598802
32,6.699999999999989,0.025074850299401156,-1.1000000000000227,-0.004116766467065954
33,6.699999999999989,0.025074850299401156,-0.8000000000000114,-0.002994011976047947
34,6.699999999999989,0.025074850299401156,-0.6000000000000227,-0.0022455089820360135
35,6.699999999999989,0.025074850299401156,-0.9000000000000341,-0.00336826347305402
36,6.699999999999989,0.025074850299401156,-1.3000000000000682,-0.0048652694610780995
37,6.699999999999989,0.025074850299401156,-0.10000000000002274,-0.00037425149700607316
38,6.699999999999989,0.025074850299401156,0.2999999999999545,0.001122754491017794
39,6.400000000000034,0.023979018358936056,-1.1999999999999886,-0.004496065942300444
40,6.400000000000034,0.023979018358936056,-0.2999999999999545,-0.0011240164855749512
41,6.400000000000034,0.023979018358936056,-0.2999999999999545,-0.0011240164855749512
42,6.400000000000034,0.023979018358936056,-0.3000000689947342,-0.0011240167440791837
43,6.400000000000034,0.023979018358936056,0.19999999999998863,0.0007493443237167051
44,6.2000000000000455,0.023247094113236014,-0.10000000000201226,-0.00037495313086618765
45,6.2000000000000455,0.023247094113236014,0.20000000000004547,0.0007499062617174557
46,6.0,0.0225140712945591,-0.30000000000001137,-0.0011257035647279977
47,6.0,0.0225140712945591,-0.39999999999997726,-0.0015009380863038547
48,6.0,0.0225140712945591,-0.2999999999999545,-0.0011257035647277843
49,6.0,0.0225140712945591,-0.2999999999999545,-0.0011257035647277843
50,6.0,0.0225140712945591,-0.2999999999999545,-0.0011257035647277843
51,6.0,0.0225140712945591,-0.2999999999999545,-0.0011257035647277843
52,6.0,0.0225140712945591,-0.2999999999999545,-0.0011257035647277843
53,6.0,0.0225140712945591,-0.2999999999999545,-0.0011257035647277843
54,0.0,inf,-266.79999999999995,inf
