iteration,hub upper bound,hub lower bound,spoke bound
51,inf,94929.37999959444,95369.41999759452
52,inf,95369.41999759452,95450.3900002798
53,inf,95450.3900002798,95626.90999803148
54,inf,95626.90999803148,95726.65000040285
55,inf,95726.65000040285,95991.37000025717
56,inf,95991.37000025717,96082.14999918119
57,inf,96082.14999918119,96222.5599997372
58,inf,96222.5599997372,96477.5499163106
59,inf,96477.5499163106,96577.47999758548
60,inf,96577.47999758548,96794.39516129559
61,inf,96794.39516129559,96975.76999894626
62,inf,96975.76999894626,96756.89999943436
63,inf,96975.76999894626,97206.48636583658
64,inf,97206.48636583658,97230.63000085037
65,inf,97230.63000085037,97368.12599936053
66,inf,97368.12599936053,97625.26999829947
67,inf,97625.26999829947,97854.51999805673
68,inf,97854.51999805673,98025.09000190819
69,inf,98025.09000190819,98125.18000022962
70,inf,98125.18000022962,98116.23400203385
71,inf,98125.18000022962,98088.60000028436
72,inf,98125.18000022962,98631.31999934756
73,inf,98631.31999934756,98689.85000185388
74,inf,98689.85000185388,98525.13315931002
75,inf,98689.85000185388,98906.72000065485
76,inf,98906.72000065485,99031.83999926213
77,inf,99031.83999926213,98996.8500006184
78,inf,99031.83999926213,99164.93999842374
79,inf,99164.93999842374,99239.02999755705
80,inf,99239.02999755705,99320.35000051244
81,inf,99320.35000051244,99300.37769001361
82,inf,99320.35000051244,99604.45000160528
83,inf,99604.45000160528,99640.04999888147
84,inf,99640.04999888147,99911.79000019917
85,inf,99911.79000019917,100088.7099989158
86,inf,100088.7099989158,100057.39572042238
87,inf,100088.7099989158,100065.91999998274
88,inf,100088.7099989158,100314.85999943176
89,inf,100314.85999943176,100300.27333475693
90,inf,100314.85999943176,100517.779999279
91,inf,100517.779999279,100542.20999963174
92,inf,100542.20999963174,100547.62000067302
93,inf,100547.62000067302,100637.90529533151
94,inf,100637.90529533151,100789.15000186554
95,inf,100789.15000186554,100879.46999974608
96,inf,100879.46999974608,100964.18999885563
97,inf,100964.18999885563,100995.20000105185
98,inf,100995.20000105185,101008.69000182148
99,inf,101008.69000182148,101315.85000180209
100,inf,101315.85000180209,101273.40000161309
101,inf,101315.85000180209,101318.51000136186
102,inf,101318.51000136186,101500.32199454053
103,inf,101500.32199454053,101661.59989639847
104,inf,101661.59989639847,101663.92999370603
105,inf,101663.92999370603,101817.11230383274
106,inf,101817.11230383274,101858.61211767023
107,inf,101858.61211767023,101847.07668132421
108,inf,101858.61211767023,102092.71998728153
109,inf,102092.71998728153,101987.09999145125
110,inf,102092.71998728153,102215.31998897839
111,inf,102215.31998897839,102064.02000802074
112,inf,102215.31998897839,102298.37000818692
113,inf,102298.37000818692,102389.82500150107
114,inf,102389.82500150107,102506.5455388567
115,inf,102506.5455388567,102783.49998968707
116,inf,102783.49998968707,102633.08683704301
117,inf,102783.49998968707,102663.69999378949
118,inf,102783.49998968707,102878.01665971409
119,inf,102878.01665971409,102610.96000826937
120,inf,102878.01665971409,103006.64593586102
121,inf,103006.64593586102,102952.02000660963
122,inf,103006.64593586102,102891.00999097338
123,inf,103006.64593586102,103174.80001012706
124,inf,103174.80001012706,103432.07998730277
125,inf,103432.07998730277,103247.61001004152
126,inf,103432.07998730277,103497.95999277051
127,inf,103497.95999277051,103446.45998975582
128,inf,103497.95999277051,103459.04192895704
129,inf,103497.95999277051,103669.83999151515
130,inf,103669.83999151515,103516.07000573036
131,inf,103669.83999151515,103806.11750004406
132,inf,103806.11750004406,103782.86384523359
133,inf,103806.11750004406,103988.93999413468
134,inf,103988.93999413468,104152.27700218966
135,inf,104152.27700218966,104007.47999283145
136,inf,104152.27700218966,104053.62000050617
137,inf,104152.27700218966,104078.16999751412
138,inf,104152.27700218966,103894.45260794199
139,inf,104152.27700218966,104191.73000037321
140,inf,104191.73000037321,104453.35295453893
141,inf,104453.35295453893,104409.87001122392
142,inf,104453.35295453893,104553.63999803997
143,inf,104553.63999803997,104542.30998690869
144,inf,104553.63999803997,104580.39000322204
145,inf,104580.39000322204,104522.7199993724
146,inf,104580.39000322204,104786.35000608109
147,inf,104786.35000608109,104665.88428084613
148,inf,104786.35000608109,104726.33999033972
149,inf,104786.35000608109,104704.16000543407
150,inf,104786.35000608109,105023.3500025739
151,inf,105023.3500025739,104949.51999070933
152,inf,105023.3500025739,104934.13000618167
153,inf,105023.3500025739,105359.10999331139
154,inf,105359.10999331139,105279.67142164941
155,inf,105359.10999331139,105503.19001818354
156,inf,105503.19001818354,105461.68119315368
157,inf,105503.19001818354,105499.00999282702
158,inf,105503.19001818354,105500.59001355518
159,inf,105503.19001818354,105755.83665789878
160,inf,105755.83665789878,105883.35498923545
161,inf,105883.35498923545,105739.74042956547
162,inf,105883.35498923545,105614.77999796106
163,inf,105883.35498923545,105686.14999755881
164,inf,105883.35498923545,105741.04999797896
165,inf,105883.35498923545,105770.42500561815
166,inf,105883.35498923545,105681.88999179841
167,inf,105883.35498923545,105815.7092810144
168,inf,105883.35498923545,106036.1599924136
169,inf,106036.1599924136,105888.98225774075
170,inf,106036.1599924136,106039.96461798096
171,inf,106039.96461798096,106323.26999391995
172,inf,106323.26999391995,106094.2499936479
173,inf,106323.26999391995,106513.2400137609
174,inf,106513.2400137609,106329.46000631468
175,inf,106513.2400137609,106607.45166199359
176,inf,106607.45166199359,106647.4399919666
177,inf,106647.4399919666,106439.81000603354
178,inf,106647.4399919666,106770.03579551446
179,inf,106770.03579551446,106681.69000151074
180,inf,106770.03579551446,106748.3700155353
181,inf,106770.03579551446,106731.44000491762
182,inf,106770.03579551446,106518.36000697469
183,inf,106770.03579551446,106990.79001229507
184,inf,106990.79001229507,106810.23001010207
185,inf,106990.79001229507,106973.97092228508
186,inf,106990.79001229507,106911.58998950693
187,inf,106990.79001229507,107087.430007316
188,inf,107087.430007316,106980.06453511816
189,inf,107087.430007316,107024.9271780573
190,inf,107087.430007316,107145.27999050329
191,inf,107145.27999050329,106944.13999662321
192,inf,107145.27999050329,107359.69000086487
193,inf,107359.69000086487,107506.46498831733
194,inf,107506.46498831733,107215.04588419378
195,inf,107506.46498831733,107522.38998876484
196,inf,107522.38998876484,107677.90501616061
197,inf,107677.90501616061,107639.41000607636
198,inf,107677.90501616061,107661.3458829817
199,inf,107677.90501616061,107746.33232166548
200,inf,107746.33232166548,107808.81998992758
201,inf,107808.81998992758,107807.5000064314
202,inf,107808.81998992758,107894.90090196265
203,inf,107894.90090196265,108099.88780916703
204,inf,108099.88780916703,107792.25818196964
205,inf,108099.88780916703,107851.47693930707
206,inf,108099.88780916703,108198.55999647807
207,inf,108198.55999647807,108080.23000955918
208,inf,108198.55999647807,108122.77328878702
209,inf,108198.55999647807,108090.45784684016
210,inf,108198.55999647807,108214.5599902737
211,inf,108214.5599902737,108216.09412343148
212,inf,108216.09412343148,108349.96873490201
213,inf,108349.96873490201,108328.0194124982
214,inf,108349.96873490201,108266.27665936147
215,inf,108349.96873490201,108341.54454872695
216,inf,108349.96873490201,108335.54999316006
217,inf,108349.96873490201,108374.51000642605
218,inf,108374.51000642605,108426.8000009748
219,inf,108426.8000009748,108489.21345223313
220,inf,108489.21345223313,108477.0199985226
221,inf,108489.21345223313,108473.28216310233
222,inf,108489.21345223313,108600.73749373516
223,inf,108600.73749373516,108551.44001495598
224,inf,108600.73749373516,108602.00910757425
225,inf,108602.00910757425,108689.43000392558
226,inf,108689.43000392558,108816.55165270287
227,inf,108816.55165270287,108822.57250068126
228,inf,108822.57250068126,108858.77001178081
229,inf,108858.77001178081,108937.84000012955
230,inf,108937.84000012955,108805.44498881718
231,inf,108937.84000012955,109070.89091813013
232,inf,109070.89091813013,108891.62965272563
233,inf,109070.89091813013,109233.3200026218
234,inf,109233.3200026218,108958.80623516036
235,inf,109233.3200026218,109100.49941146985
236,inf,109233.3200026218,108946.38000188423
237,inf,109233.3200026218,109167.55212715975
238,inf,109233.3200026218,109195.63001695996
239,inf,109233.3200026218,109297.34001376538
240,inf,109297.34001376538,109310.09972271985
241,inf,109310.09972271985,109248.70999094153
242,inf,109310.09972271985,109482.43000443726
243,inf,109482.43000443726,109270.09115948033
244,inf,109482.43000443726,109517.76599931637
245,inf,109517.76599931637,109393.0099917071
246,inf,109517.76599931637,109356.98000342067
247,inf,109517.76599931637,109431.14000494752
248,inf,109517.76599931637,109430.2600064709
249,inf,109517.76599931637,109542.39772858452
250,inf,109542.39772858452,109638.05001455735
251,inf,109638.05001455735,109627.23093940885
252,inf,109638.05001455735,109595.13000027364
253,inf,109638.05001455735,109834.89000783188
254,inf,109834.89000783188,109628.9163402071
255,inf,109834.89000783188,109580.0999913777
256,inf,109834.89000783188,109779.9299934293
257,inf,109834.89000783188,109904.68546133558
258,inf,109904.68546133558,109862.35999212794
259,inf,109904.68546133558,109929.02001326469
260,inf,109929.02001326469,109922.78092664137
261,inf,109929.02001326469,109830.31769512255
262,inf,109929.02001326469,110295.37999312297
263,inf,110295.37999312297,110051.92487806722
264,inf,110295.37999312297,110187.53868817983
265,inf,110295.37999312297,110035.40999028165
266,116823.82,110295.37999312297,110173.01637999888
267,116823.82,110295.37999312297,110081.50974314619
268,116823.82,110295.37999312297,110267.62000796442
269,116823.82,110295.37999312297,110162.36809274303
270,116823.82,110295.37999312297,110344.71633129846
271,116823.82,110344.71633129846,110331.8870725889
272,116823.82,110344.71633129846,110441.67999100524
273,116823.82,110441.67999100524,110354.45182138692
274,116823.82,110441.67999100524,110541.53180860254
275,116823.82,110541.53180860254,110291.17563002651
276,116823.82,110541.53180860254,110583.27001428211
277,116823.82,110583.27001428211,110490.23902745935
278,116823.82,110583.27001428211,110478.33999123416
279,116823.82,110583.27001428211,110497.04332265106
280,116823.82,110583.27001428211,110697.51000695262
281,116823.82,110697.51000695262,110736.95285662089
282,116823.82,110736.95285662089,110759.20806577671
283,116823.82,110759.20806577671,110817.76661974819
284,116823.82,110817.76661974819,110788.63285063444
285,116823.82,110817.76661974819,110799.39181571965
286,116823.82,110817.76661974819,110814.37942584447
287,116823.82,110817.76661974819,110813.7718168178
288,116823.82,110817.76661974819,110825.36196773621
289,116823.82,110825.36196773621,110836.8918167673
290,116823.82,110836.8918167673,110836.17181731583
291,116823.82,110836.8918167673,110839.25727026412
292,116823.82,110839.25727026412,110842.3575929515
293,116823.82,110842.3575929515,110802.82045409158
294,116823.82,110842.3575929515,110854.96628257705
295,116823.82,110854.96628257705,110846.43143870779
296,116823.82,110854.96628257705,110855.62728951997
297,116823.82,110855.62728951997,110921.25750019972
298,116823.82,110921.25750019972,110900.95714483396
299,116823.82,110921.25750019972,111025.61000028776
300,116823.82,111025.61000028776,110869.63534768643
301,116823.82,111025.61000028776,111076.95343315658
302,116823.82,111076.95343315658,110959.27442564443
303,116823.82,111076.95343315658,110934.731415758
304,116823.82,111076.95343315658,110937.75516495958
305,116823.82,111076.95343315658,111082.92340007144
306,116823.82,111082.92340007144,110908.61522911488
307,116823.82,111082.92340007144,111071.13000068809
308,116823.82,111082.92340007144,111177.62519667353
309,116823.82,111177.62519667353,111097.1400046803
310,116823.82,111177.62519667353,111241.16427522346
311,116823.82,111241.16427522346,111374.14999749417
312,116823.82,111374.14999749417,111312.53826664499
313,116823.82,111374.14999749417,111377.18882387869
314,116823.82,111377.18882387869,111389.57846781825
315,116823.82,111389.57846781825,111395.9654904862
316,116823.82,111395.9654904862,111411.8816736582
317,116823.82,111411.8816736582,111400.0757765824
318,116823.82,111411.8816736582,111423.06000673569
319,116823.82,111423.06000673569,111420.89410955143
320,116823.82,111423.06000673569,111424.26077625013
321,116823.82,111424.26077625013,111435.47334014646
322,116823.82,111435.47334014646,111437.6974357508
323,116823.82,111437.6974357508,111447.97834056565
324,116823.82,111447.97834056565,111449.52000701912
325,116823.82,111449.52000701912,111469.70487832013
326,116823.82,111469.70487832013,111471.8700065876
327,116823.82,111471.8700065876,111473.7033396805
328,116823.82,111473.7033396805,111480.73667322531
329,116823.82,111480.73667322531,111487.97000648179
330,116823.82,111487.97000648179,111490.10333989198
331,116823.82,111490.10333989198,111517.8455627992
332,116823.82,111517.8455627992,111434.74730866407
333,116823.82,111517.8455627992,111479.49999190358
334,116823.82,111517.8455627992,111497.96999321945
335,116823.82,111517.8455627992,111348.24152526085
336,116823.82,111517.8455627992,111353.48999562146
337,116823.82,111517.8455627992,111636.6199923467
338,116823.82,111636.6199923467,111582.15998756887
339,116823.82,111636.6199923467,111556.64999026625
340,116823.82,111636.6199923467,111793.91001356875
341,116823.82,111793.91001356875,111601.46608172852
342,116823.82,111793.91001356875,111858.0878368535
343,116823.82,111858.0878368535,111788.53000109925
344,116823.82,111858.0878368535,111748.36384640234
345,116823.82,111858.0878368535,112015.56324685835
346,116823.82,112015.56324685835,111732.38516944514
347,116823.82,112015.56324685835,111866.211537722
348,116823.82,112015.56324685835,111742.03952321404
349,116823.82,112015.56324685835,111771.56379008874
350,116823.82,112015.56324685835,112057.97999210942
351,116823.82,112057.97999210942,112100.78714215038
352,116823.82,112100.78714215038,112042.28999136286
353,116823.82,112100.78714215038,112301.35165849747
354,116823.82,112301.35165849747,111976.0938436097
355,116823.82,112301.35165849747,112301.9828510963
356,116823.82,112301.9828510963,111966.17167226797
357,116823.82,112301.9828510963,112332.94999371767
358,116823.82,112332.94999371767,112129.49635203827
359,116823.82,112332.94999371767,112023.32999911605
360,116823.82,112332.94999371767,112126.97154349282
361,116823.82,112332.94999371767,112369.58667286226
362,116823.82,112369.58667286226,112366.13999310281
363,116823.82,112369.58667286226,112384.73999304844
364,116823.82,112384.73999304844,112378.77999376059
365,116823.82,112384.73999304844,112397.37999370621
366,116823.82,112397.37999370621,112389.209993612
367,116823.82,112397.37999370621,112406.91955933026
368,116823.82,112406.91955933026,112405.10999345408
369,116823.82,112406.91955933026,112422.69408730142
370,116823.82,112422.69408730142,112412.3099934541
371,116823.82,112422.69408730142,112429.36055426483
372,116823.82,112429.36055426483,112419.0764604175
373,116823.82,112429.36055426483,112437.07408762397
374,116823.82,112437.07408762397,112426.28999377663
375,116823.82,112437.07408762397,112443.87408762396
376,116823.82,112443.87408762396,112433.02000155886
377,116823.82,112443.87408762396,112471.27999352459
378,116823.82,112471.27999352459,112462.18707652889
379,116823.82,112471.27999352459,112477.9935156604
380,116823.82,112477.9935156604,112469.23705436046
381,116823.82,112477.9935156604,112485.50999263042
382,116823.82,112485.50999263042,112476.93270378267
383,116823.82,112485.50999263042,112492.7581135683
384,116823.82,112492.7581135683,112492.46460831903
385,116823.82,112492.7581135683,112479.45082250677
386,116823.82,112492.7581135683,112405.74999290348
387,116823.82,112492.7581135683,112474.26278350098
388,116823.82,112492.7581135683,112445.24999050431
389,116823.82,112492.7581135683,112446.24857994792
390,116823.82,112492.7581135683,112488.714485642
391,116823.82,112492.7581135683,112537.23641690414
392,116823.82,112537.23641690414,112440.00777046617
393,116823.82,112537.23641690414,112563.51605319632
394,116823.82,112563.51605319632,112673.19000289189
395,116823.82,112673.19000289189,112712.11678868107
396,116823.82,112712.11678868107,112771.02001921229
397,116823.82,112771.02001921229,112808.03770605255
398,116823.82,112808.03770605255,112786.229998236
399,116823.82,112808.03770605255,112781.04999818285
400,116823.82,112808.03770605255,112802.40999841613
401,116823.82,112808.03770605255,112785.52999021593
402,116823.82,112808.03770605255,112837.74000429569
403,116823.82,112837.74000429569,112925.40188721045
404,116823.82,112925.40188721045,112958.23145089035
405,116823.82,112958.23145089035,112967.15075499454
406,116823.82,112967.15075499454,113024.89165939046
407,116823.82,113024.89165939046,112944.63925775734
408,116823.82,113024.89165939046,113094.65000267216
409,116823.82,113094.65000267216,113094.36923384531
410,116823.82,113094.65000267216,112977.61547081987
411,116823.82,113094.65000267216,112986.2474902936
412,116823.82,113094.65000267216,113223.75599089905
413,116823.82,113223.75599089905,112913.26124038333
414,116823.82,113223.75599089905,113234.7699905815
415,116823.82,113234.7699905815,113053.60998988026
416,116823.82,113234.7699905815,113159.92752332288
417,116823.82,113234.7699905815,113265.72441191992
418,116823.82,113265.72441191992,113285.15001808063
419,116823.82,113285.15001808063,113206.86546163133
420,116823.82,113285.15001808063,113214.87999763936
421,116823.82,113285.15001808063,113205.3499972739
422,116823.82,113285.15001808063,113192.46999715043
423,116823.82,113285.15001808063,113219.08999713002
424,116823.82,113285.15001808063,113220.46999715043
425,116823.82,113285.15001808063,113232.56999713388
426,116823.82,113285.15001808063,113234.26999715042
427,116823.82,113285.15001808063,113245.96999713387
428,116823.82,113285.15001808063,113246.06999740937
429,116823.82,113285.15001808063,113278.36999830941
430,116823.82,113285.15001808063,113373.14434449276
431,116823.82,113373.14434449276,113511.08901307645
432,116823.82,113511.08901307645,113556.50166405157
433,116823.82,113556.50166405157,113494.3590846492
434,116823.82,113556.50166405157,113763.30728941882
435,116823.82,113763.30728941882,113603.58454605709
436,116823.82,113763.30728941882,113818.0452547827
437,116823.82,113818.0452547827,113653.94593071105
438,116823.82,113818.0452547827,113787.867285903
439,116823.82,113818.0452547827,113666.46990393935
440,116823.82,113818.0452547827,113856.81817977194
441,116823.82,113856.81817977194,113698.74008416347
442,116823.82,113856.81817977194,113867.42261967428
443,116823.82,113867.42261967428,113735.47180795939
444,116823.82,113867.42261967428,113660.56958118183
445,116823.82,113867.42261967428,113760.44901806253
446,116823.82,113867.42261967428,113802.16682811936
447,116823.82,113867.42261967428,113696.98722793674
448,116823.82,113867.42261967428,113777.13553722568
449,116823.82,113867.42261967428,113752.93061974946
450,116823.82,113867.42261967428,113679.95000622194
451,116823.82,113867.42261967428,113686.14623301919
452,116823.82,113867.42261967428,113852.54728486664
453,116823.82,113867.42261967428,113693.99728071775
454,116823.82,113867.42261967428,113613.75000633489
455,116823.82,113867.42261967428,113820.81232748828
456,116823.82,113867.42261967428,113904.40827416597
457,116823.82,113904.40827416597,113819.62437211694
458,116823.82,113904.40827416597,113748.28412928992
459,116823.82,113904.40827416597,113767.6800118197
460,116823.82,113904.40827416597,113854.5946982445
461,116823.82,113904.40827416597,113871.87667667629
462,116823.82,113904.40827416597,113914.76001082666
463,116823.82,113914.76001082666,113888.20937343956
464,116823.82,113914.76001082666,113901.12167738816
465,116823.82,113914.76001082666,113884.2816772246
466,116823.82,113914.76001082666,113895.2916783495
467,116823.82,113914.76001082666,113878.45167818593
468,116823.82,113914.76001082666,113887.80834501616
469,116823.82,113914.76001082666,113870.96834485259
470,116823.82,113914.76001082666,113878.16685707317
471,116823.82,113914.76001082666,113861.3268569096
472,116823.82,113914.76001082666,113867.92833726705
473,116823.82,113914.76001082666,113850.34530018129
474,116823.82,113914.76001082666,113856.69668107064
475,116823.82,113914.76001082666,113842.72571279241
476,116823.82,113914.76001082666,113851.4600042113
477,116823.82,113914.76001082666,113924.68026735513
478,116823.82,113924.68026735513,113924.10277504183
479,116823.82,113924.68026735513,113920.68961033446
480,116823.82,113924.68026735513,113842.16999478522
481,116823.82,113924.68026735513,113849.37962732385
482,116823.82,113924.68026735513,113931.98601097081
483,116823.82,113931.98601097081,113980.59188518235
484,116823.82,113980.59188518235,113897.10724288962
485,116823.82,113980.59188518235,113870.88998738959
486,116823.82,113980.59188518235,114148.58206375074
487,116823.82,114148.58206375074,114048.86732301704
488,116823.82,114148.58206375074,114167.09705571078
489,116823.82,114167.09705571078,114163.78872218053
490,116823.82,114167.09705571078,114175.63705553065
491,116823.82,114175.63705553065,114172.53205548796
492,116823.82,114175.63705553065,114183.02538495636
493,116823.82,114183.02538495636,114172.85872073917
494,116823.82,114183.02538495636,114275.13417569773
495,116823.82,114275.13417569773,114323.51332504155
496,116823.82,114323.51332504155,114344.93954822219
497,116823.82,114344.93954822219,114301.84798493501
498,116823.82,114344.93954822219,114225.36469019203
499,116823.82,114344.93954822219,114222.69001224787
500,116823.82,114344.93954822219,114153.9266809865
501,116823.82,114344.93954822219,114185.7600141643
502,0.0,0.0,114178.82668122911
