iteration,hub upper bound,hub lower bound
125,116823.82,113614.8400090631
126,116823.82,113614.8400090631
127,116823.82,113614.8400090631
128,116823.82,113614.8400090631
129,116823.82,113728.23735334151
130,116823.82,113872.15999951007
131,116823.82,113942.57999632575
132,116823.82,113942.57999632575
133,116823.82,113942.57999632575
134,116823.82,113942.57999632575
135,116823.82,113942.57999632575
136,116823.82,113942.57999632575
137,116823.82,113942.57999632575
138,116823.82,114030.846664952
139,116823.82,114030.846664952
140,116823.82,114133.6666654419
141,116823.82,114498.5799941212
142,116823.82,114498.5799941212
143,116823.82,114498.5799941212
144,116823.82,114498.5799941212
145,116823.82,114498.5799941212
146,116823.82,114498.5799941212
147,116823.82,114578.17810331339
148,116823.82,114578.17810331339
149,116823.82,114578.17810331339
150,116823.82,114578.17810331339
151,116823.82,114578.17810331339
152,116823.82,114936.66999559088
153,116823.82,114936.66999559088
154,116823.82,114936.66999559088
155,116823.82,115112.43460268468
156,116823.82,115112.43460268468
157,116823.82,115112.43460268468
158,116823.82,115112.43460268468
159,116823.82,115112.43460268468
160,116823.82,115112.43460268468
161,116823.82,115112.43460268468
162,116823.82,115112.43460268468
163,116823.82,115112.43460268468
164,116823.82,115112.43460268468
165,116823.82,115112.43460268468
166,116823.82,115112.43460268468
167,116823.82,115112.43460268468
168,116823.82,115112.43460268468
169,116823.82,115112.43460268468
170,116823.82,115112.43460268468
171,116823.82,115112.43460268468
172,116823.82,115112.43460268468
173,116823.82,115132.02222050756
174,116823.82,115132.02222050756
175,116823.82,115267.12351534666
176,116823.82,115267.12351534666
177,116823.82,115274.40286571605
178,116823.82,115274.40286571605
179,116823.82,115274.40286571605
180,116823.82,115274.40286571605
181,116823.82,115274.40286571605
182,116823.82,115274.40286571605
183,116823.82,115274.40286571605
184,116823.82,115274.40286571605
185,116823.82,115274.40286571605
186,116823.82,115274.40286571605
187,116823.82,115274.40286571605
188,116823.82,115317.26000685856
189,116823.82,115317.26000685856
190,116823.82,115351.04000881815
191,116823.82,115351.04000881815
192,116823.82,115351.04000881815
193,116823.82,115448.57998628281
194,116823.82,115448.57998628281
195,116823.82,115461.21999828533
196,116823.82,115461.21999828533
197,116823.82,115461.21999828533
198,116823.82,115461.21999828533
199,116823.82,115461.21999828533
200,116823.82,115461.21999828533
201,116823.82,115461.21999828533
202,116823.82,115461.21999828533
203,116823.82,115461.21999828533
204,116823.82,115461.21999828533
205,116823.82,115565.55492998872
206,116823.82,115565.55492998872
207,116823.82,115810.7757103665
208,116823.82,115810.7757103665
209,116823.82,115810.7757103665
210,116823.82,115810.7757103665
211,116823.82,115810.7757103665
212,116823.82,115810.7757103665
213,116823.82,115810.7757103665
214,116823.82,115810.7757103665
215,116823.82,115866.74000734845
216,116823.82,115866.74000734845
217,116823.82,115866.74000734845
218,116823.82,115866.74000734845
219,116823.82,115866.74000734845
220,116823.82,115866.74000734845
221,116823.82,115866.74000734845
222,116823.82,115866.74000734845
223,116823.82,115866.74000734845
224,116823.82,115866.74000734845
225,116823.82,115866.74000734845
226,116823.82,115866.74000734845
227,116823.82,116083.20461881388
228,116823.82,116083.20461881388
229,116823.82,116083.20461881388
230,116823.82,116083.20461881388
231,116823.82,116083.20461881388
232,116823.82,116083.20461881388
233,116823.82,116083.20461881388
234,116823.82,116083.20461881388
235,116823.82,116083.20461881388
236,116823.82,116083.20461881388
237,116823.82,116083.20461881388
238,116823.82,116083.20461881388
239,116823.82,116083.20461881388
240,116823.82,116083.20461881388
241,116823.82,116083.20461881388
242,116823.82,116260.40957656874
243,116823.82,116260.40957656874
244,116823.82,116260.40957656874
245,116823.82,116260.40957656874
246,116823.82,116260.40957656874
247,116823.82,116260.40957656874
248,116823.82,116260.40957656874
249,116823.82,116260.40957656874
250,116823.82,116260.40957656874
251,116823.82,116260.40957656874
252,116823.82,116260.40957656874
253,116823.82,116260.40957656874
254,116823.82,116260.40957656874
255,116823.82,116260.40957656874
256,116823.82,116575.61168610712
257,116823.82,116575.61168610712
258,116823.82,116575.61168610712
259,116823.82,116575.61168610712
260,116823.82,116575.61168610712
261,116823.82,116575.61168610712
262,116823.82,116575.61168610712
263,116823.82,116575.61168610712
264,116823.82,116575.61168610712
265,116823.82,116575.61168610712
266,116823.82,116575.61168610712
267,116823.82,116575.61168610712
268,116823.82,116575.61168610712
269,116823.82,116575.61168610712
270,116823.82,116575.61168610712
271,116823.82,116575.61168610712
272,116823.82,116575.61168610712
273,116823.82,116576.82454888381
274,116823.82,116576.82454888381
275,116823.82,116576.82454888381
276,116823.82,116576.82454888381
277,116823.82,116576.82454888381
278,116823.82,116576.82454888381
279,116823.82,116576.82454888381
280,116823.82,116576.82454888381
281,116823.82,116576.82454888381
282,116823.82,116576.82454888381
283,116823.82,116576.82454888381
284,116823.82,116576.82454888381
285,116823.82,116576.82454888381
286,116823.82,116576.82454888381
287,116823.82,116576.82454888381
288,116823.82,116576.82454888381
289,116823.82,116576.82454888381
290,116823.82,116576.82454888381
291,116823.82,116576.82454888381
292,116823.82,116576.82454888381
293,116823.82,116576.82454888381
294,116823.82,116576.82454888381
295,116823.82,116576.82454888381
296,116823.82,116770.57772960173
297,116823.82,116770.57772960173
298,116823.82,116770.57772960173
299,116823.82,116770.57772960173
300,116823.82,116770.57772960173
301,116823.82,116770.57772960173
302,116823.82,116770.57772960173
303,116823.82,116770.57772960173
304,116823.82,116770.57772960173
305,116823.82,116770.57772960173
306,116823.82,116770.57772960173
307,116823.82,116770.57772960173
308,116823.82,116770.57772960173
309,116823.82,116770.57772960173
310,116823.82,116770.57772960173
311,116823.82,116770.57772960173
312,116823.82,116770.57772960173
313,116823.82,116770.57772960173
314,116823.82,116770.57772960173
315,116823.82,116770.57772960173
316,116823.82,116770.57772960173
317,116823.82,116770.57772960173
318,116823.82,116770.57772960173
319,116823.82,116770.57772960173
320,116823.82,116770.57772960173
321,116823.82,116770.57772960173
322,116823.82,116770.57772960173
323,116823.82,116770.57772960173
324,116823.82,116770.57772960173
325,116823.82,116770.57772960173
326,116823.82,116770.57772960173
327,116823.82,116770.57772960173
328,116823.82,116770.57772960173
329,116823.82,116770.57772960173
330,116823.82,116770.57772960173
331,116823.82,116770.57772960173
332,116823.82,116770.57772960173
333,116823.82,116770.57772960173
334,116823.82,116770.57772960173
335,116823.82,116770.57772960173
336,116823.82,116770.57772960173
337,116823.82,116770.57772960173
338,116823.82,116770.57772960173
339,116823.82,116770.57772960173
340,116823.82,116770.57772960173
341,116823.82,116770.57772960173
342,116823.82,116770.57772960173
343,116823.82,116770.57772960173
344,116823.82,116770.57772960173
345,116823.82,116770.57772960173
346,116823.82,116770.57772960173
347,116823.82,116770.57772960173
348,116823.82,116770.57772960173
349,116823.82,116770.57772960173
350,116823.82,116770.57772960173
351,116823.82,116770.57772960173
352,116823.82,116770.57772960173
353,116823.82,116770.57772960173
354,116823.82,116793.21999999997
355,116823.82,116793.21999999997
356,116823.82,116793.21999999997
357,116823.82,116793.21999999997
358,116823.82,116793.21999999997
359,116823.82,116793.21999999997
360,116823.82,116793.21999999997
361,116823.82,116793.21999999997
362,116823.82,116793.21999999997
363,116823.82,116793.21999999997
364,116823.82,116793.21999999997
365,116823.82,116793.21999999997
366,116823.82,116793.21999999997
367,116823.82,116793.21999999997
368,116823.82,116793.21999999997
369,116823.82,116793.21999999997
370,116823.82,116793.21999999997
371,116823.82,116793.21999999997
372,116823.82,116793.21999999997
373,116823.82,116793.21999999997
374,116823.82,116793.21999999997
375,116823.82,116793.21999999997
376,116823.82,116793.21999999997
377,116823.82,116793.21999999997
378,116823.82,116793.21999999997
379,116823.82,116793.21999999997
380,116823.82,116793.21999999997
381,116823.82,116793.21999999997
382,116823.82,116793.21999999997
383,116823.82,116793.21999999997
384,116823.82,116793.21999999997
385,116823.82,116793.21999999997
386,116823.82,116793.21999999997
387,116823.82,116793.21999999997
388,116823.82,116793.21999999997
389,116823.82,116793.21999999997
390,116823.82,116793.21999999997
391,116823.82,116793.21999999997
392,116823.82,116793.21999999997
393,116823.82,116793.21999999997
394,116823.82,116793.21999999997
395,116823.82,116793.21999999997
396,116823.82,116793.21999999997
397,116823.82,116793.21999999997
398,116823.82,116793.21999999997
399,116823.82,116793.21999999997
400,116823.82,116793.21999999997
401,116823.82,116793.21999999997
402,116823.82,116793.21999999997
403,116823.82,116813.41454545452
404,116823.82,116813.41454545452
405,116823.82,116813.41454545452
406,116823.82,116813.41454545452
407,116823.82,116813.41454545452
408,116823.82,116813.43999999997
409,116823.82,116813.43999999997
410,116823.82,116813.43999999997
411,116823.82,116813.43999999997
412,116823.82,116813.43999999997
413,116823.82,116813.43999999997
414,116823.82,116813.43999999997
415,116823.82,116813.43999999997
416,116823.82,116813.43999999997
417,116823.82,116813.43999999997
418,116823.82,116820.5281801035
419,116823.82,116820.5281801035
420,116823.82,116820.5281801035
421,116823.82,116820.5281801035
422,116823.82,116820.5281801035
423,116823.82,116823.81999999998
424,116823.82,116823.81999999998
425,116823.82,116823.81999999998
426,116823.82,116823.81999999998
427,116823.82,116823.81999999998
428,116823.82,116823.81999999998
429,116823.82,116823.81999999998
430,116823.82,116823.81999999998
431,116823.82,116823.81999999998
432,116823.82,116823.81999999998
433,116823.82,116823.81999999998
434,116823.82,116823.81999999998
435,116823.82,116823.81999999998
436,116823.82,116823.81999999998
437,116823.82,116823.81999999998
438,116823.82,116823.81999999998
439,116823.82,116823.81999999998
440,116823.82,116823.81999999998
441,116823.82,116823.81999999998
442,116823.82,116823.81999999998
443,116823.82,116823.81999999998
444,116823.82,116823.81999999998
445,116823.82,116823.81999999998
446,116823.82,116823.81999999998
447,116823.82,116823.81999999998
448,116823.82,116823.81999999998
449,116823.82,116823.81999999998
450,116823.82,116823.81999999998
451,116823.82,116823.81999999998
452,116823.82,116823.81999999998
453,116823.82,116823.81999999998
454,116823.82,116823.81999999998
455,116823.82,116823.81999999998
456,116823.82,116823.81999999998
457,116823.82,116823.81999999998
458,116823.82,116823.81999999998
459,116823.82,116823.81999999998
460,116823.82,116823.81999999998
461,116823.82,116823.81999999998
462,116823.82,116823.81999999998
463,116823.82,116823.81999999998
464,116823.82,116823.81999999998
465,116823.82,116823.81999999998
466,116823.82,116823.81999999998
467,116823.82,116823.81999999998
468,116823.82,116823.81999999998
469,116823.82,116823.81999999998
470,116823.82,116823.81999999998
471,116823.82,116823.81999999998
472,116823.82,116823.81999999998
473,116823.82,116823.81999999998
474,116823.82,116823.81999999998
475,116823.82,116823.81999999998
476,116823.82,116823.81999999998
477,116823.82,116823.81999999998
478,116823.82,116823.81999999998
479,116823.82,116823.81999999998
480,116823.82,116823.81999999998
481,116823.82,116823.81999999998
482,116823.82,116823.81999999998
483,116823.82,116823.81999999998
484,116823.82,116823.81999999998
485,116823.82,116823.81999999998
486,116823.82,116823.81999999998
487,116823.82,116823.81999999998
488,116823.82,116823.81999999998
489,116823.82,116823.81999999998
490,116823.82,116823.81999999998
491,116823.82,116823.81999999998
492,116823.82,116823.81999999998
493,116823.82,116823.81999999998
494,116823.82,116823.81999999998
495,116823.82,116823.81999999998
496,116823.82,116823.81999999998
497,116823.82,116823.81999999998
498,116823.82,116823.81999999998
499,116823.82,116823.81999999998
500,116823.82,116823.81999999998
