iteration,hub upper bound,hub lower bound
119,116823.82,105415.87999999987
120,116823.82,105415.87999999987
121,116823.82,105415.87999999987
122,116823.82,105415.87999999987
123,116823.82,105415.87999999987
124,116823.82,105415.87999999987
125,116823.82,105607.07999999986
126,116823.82,105607.07999999986
127,116823.82,105607.07999999986
128,116823.82,105607.07999999986
129,116823.82,105607.07999999986
130,116823.82,105607.07999999986
131,116823.82,105607.07999999986
132,116823.82,105607.07999999986
133,116823.82,105607.07999999986
134,116823.82,105607.07999999986
135,116823.82,105607.07999999986
136,116823.82,105607.07999999986
137,116823.82,105607.07999999986
138,116823.82,105607.07999999986
139,116823.82,105607.07999999986
140,116823.82,105607.07999999986
141,116823.82,105607.07999999986
142,116823.82,105607.07999999986
143,116823.82,105607.07999999986
144,116823.82,105607.07999999986
145,116823.82,105607.07999999986
146,116823.82,105607.07999999986
147,116823.82,105607.07999999986
148,116823.82,105607.07999999986
149,116823.82,105607.07999999986
150,116823.82,105607.07999999986
151,116823.82,105607.07999999986
152,116823.82,105607.07999999986
153,116823.82,105607.07999999986
154,116823.82,105607.07999999986
155,116823.82,105607.07999999986
156,116823.82,105607.07999999986
157,116823.82,105607.07999999986
158,116823.82,105607.07999999986
159,116823.82,105607.07999999986
160,116823.82,106481.86999999982
161,116823.82,106481.86999999982
162,116823.82,106481.86999999982
163,116823.82,106481.86999999982
164,116823.82,106481.86999999982
165,116823.82,106481.86999999982
166,116823.82,106481.86999999982
167,116823.82,106481.86999999982
168,116823.82,106481.86999999982
169,116823.82,106481.86999999982
170,116823.82,106481.86999999982
171,116823.82,106481.86999999982
172,116823.82,106481.86999999982
173,116823.82,106481.86999999982
174,116823.82,106481.86999999982
175,116823.82,106481.86999999982
176,116823.82,106481.86999999982
177,116823.82,106481.86999999982
178,116823.82,106481.86999999982
179,116823.82,106481.86999999982
180,116823.82,106481.86999999982
181,116823.82,106481.86999999982
182,116823.82,106481.86999999982
183,116823.82,106481.86999999982
184,116823.82,106481.86999999982
185,116823.82,106481.86999999982
186,116823.82,106481.86999999982
187,116823.82,106481.86999999982
188,116823.82,106481.86999999982
189,116823.82,106481.86999999982
190,116823.82,106481.86999999982
191,116823.82,106481.86999999982
192,116823.82,106481.86999999982
193,116823.82,106481.86999999982
194,116823.82,106481.86999999982
195,116823.82,106481.86999999982
196,116823.82,106481.86999999982
197,116823.82,106481.86999999982
198,116823.82,106481.86999999982
199,116823.82,106481.86999999982
200,116823.82,106481.86999999982
201,116823.82,106481.86999999982
202,116823.82,106481.86999999982
203,116823.82,106481.86999999982
204,116823.82,106481.86999999982
205,116823.82,106481.86999999982
206,116823.82,106481.86999999982
207,116823.82,106481.86999999982
208,116823.82,106481.86999999982
209,116823.82,106481.86999999982
210,116823.82,106481.86999999982
211,116823.82,106481.86999999982
212,116823.82,106481.86999999982
213,116823.82,106481.86999999982
214,116823.82,106481.86999999982
215,116823.82,106481.86999999982
216,116823.82,106481.86999999982
217,116823.82,106481.86999999982
218,116823.82,106481.86999999982
219,116823.82,106481.86999999982
220,116823.82,106481.86999999982
221,116823.82,106481.86999999982
222,116823.82,106481.86999999982
223,116823.82,106481.86999999982
224,116823.82,106481.86999999982
225,116823.82,106481.86999999982
226,116823.82,106481.86999999982
227,116823.82,106481.86999999982
228,116823.82,106481.86999999982
229,116823.82,106481.86999999982
230,116823.82,106481.86999999982
231,116823.82,106481.86999999982
232,116823.82,106481.86999999982
233,116823.82,106481.86999999982
234,116823.82,106481.86999999982
235,116823.82,106481.86999999982
236,116823.82,106481.86999999982
237,116823.82,106481.86999999982
238,116823.82,106481.86999999982
239,116823.82,106481.86999999982
240,116823.82,106481.86999999982
241,116823.82,106481.86999999982
242,116823.82,106481.86999999982
243,116823.82,106481.86999999982
244,116823.82,106481.86999999982
245,116823.82,106481.86999999982
246,116823.82,106481.86999999982
247,116823.82,106481.86999999982
248,116823.82,106481.86999999982
249,116823.82,106481.86999999982
250,116823.82,106481.86999999982
251,116823.82,106481.86999999982
252,116823.82,106481.86999999982
253,116823.82,106481.86999999982
254,116823.82,106481.86999999982
255,116823.82,106481.86999999982
256,116823.82,106481.86999999982
257,116823.82,106481.86999999982
258,116823.82,106481.86999999982
259,116823.82,106481.86999999982
260,116823.82,106481.86999999982
261,116823.82,106481.86999999982
262,116823.82,106481.86999999982
263,116823.82,106481.86999999982
264,116823.82,106481.86999999982
265,116823.82,106481.86999999982
266,116823.82,106481.86999999982
267,116823.82,106481.86999999982
268,116823.82,106481.86999999982
269,116823.82,106481.86999999982
270,116823.82,106481.86999999982
271,116823.82,106481.86999999982
272,116823.82,106481.86999999982
273,116823.82,106481.86999999982
274,116823.82,106481.86999999982
275,116823.82,106481.86999999982
276,116823.82,106481.86999999982
277,116823.82,106481.86999999982
278,116823.82,106481.86999999982
279,116823.82,106481.86999999982
280,116823.82,106481.86999999982
281,116823.82,106481.86999999982
282,116823.82,106481.86999999982
283,116823.82,106481.86999999982
284,116823.82,106481.86999999982
285,116823.82,106481.86999999982
286,116823.82,106481.86999999982
287,116823.82,106481.86999999982
288,116823.82,106481.86999999982
289,116823.82,106481.86999999982
290,116823.82,106481.86999999982
291,116823.82,106481.86999999982
292,116823.82,106481.86999999982
293,116823.82,106481.86999999982
294,116823.82,106481.86999999982
295,116823.82,106481.86999999982
296,116823.82,106481.86999999982
297,116823.82,106481.86999999982
298,116823.82,106481.86999999982
299,116823.82,106481.86999999982
300,116823.82,106481.86999999982
301,116823.82,106481.86999999982
302,116823.82,106481.86999999982
303,116823.82,106481.86999999982
304,116823.82,106481.86999999982
305,116823.82,106481.86999999982
306,116823.82,106481.86999999982
307,116823.82,106481.86999999982
308,116823.82,106481.86999999982
309,116823.82,106481.86999999982
310,116823.82,106481.86999999982
311,116823.82,106481.86999999982
312,116823.82,106481.86999999982
313,116823.82,106481.86999999982
314,116823.82,106481.86999999982
315,116823.82,106481.86999999982
316,116823.82,106481.86999999982
317,116823.82,106481.86999999982
318,116823.82,106481.86999999982
319,116823.82,106481.86999999982
320,116823.82,106481.86999999982
321,116823.82,106481.86999999982
322,116823.82,106481.86999999982
323,116823.82,106481.86999999982
324,116823.82,106481.86999999982
325,116823.82,106481.86999999982
326,116823.82,106481.86999999982
327,116823.82,106481.86999999982
328,116823.82,106481.86999999982
329,116823.82,106481.86999999982
330,116823.82,106481.86999999982
331,116823.82,106481.86999999982
332,116823.82,106481.86999999982
333,116823.82,106481.86999999982
334,116823.82,106481.86999999982
335,116823.82,106481.86999999982
336,116823.82,106481.86999999982
337,116823.82,106481.86999999982
338,116823.82,106481.86999999982
339,116823.82,106481.86999999982
340,116823.82,106481.86999999982
341,116823.82,106481.86999999982
342,116823.82,106481.86999999982
343,116823.82,106481.86999999982
344,116823.82,106481.86999999982
345,116823.82,106481.86999999982
346,116823.82,106481.86999999982
347,116823.82,106481.86999999982
348,116823.82,106481.86999999982
349,116823.82,106481.86999999982
350,116823.82,106481.86999999982
351,116823.82,106481.86999999982
352,116823.82,106481.86999999982
353,116823.82,106481.86999999982
354,116823.82,106481.86999999982
355,116823.82,106481.86999999982
356,116823.82,106481.86999999982
357,116823.82,106481.86999999982
358,116823.82,106481.86999999982
359,116823.82,106481.86999999982
