iteration,hub upper bound,hub lower bound
91,59228.05,54841.05014057133
92,59228.05,54841.05014057133
93,59228.05,54841.05014057133
94,59228.05,54841.05014057133
95,59228.05,54841.05014057133
96,59228.05,54841.05014057133
97,59228.05,54841.05014057133
98,59228.05,54864.31780615551
99,59228.05,55036.239883171795
100,59228.05,55036.239883171795
101,59228.05,55061.15977935118
102,59228.05,55074.27000332838
103,59228.05,55074.27000332838
104,59228.05,55074.27000332838
105,59228.05,55074.27000332838
106,59228.05,55230.19608507623
107,59228.05,55230.19608507623
108,59228.05,55233.729987257284
109,59228.05,55233.729987257284
110,59228.05,55233.729987257284
111,59228.05,55233.729987257284
112,59228.05,55233.729987257284
113,59228.05,55233.729987257284
114,59228.05,55233.729987257284
115,59228.05,55277.38004243869
116,59228.05,55277.38004243869
117,59228.05,55277.38004243869
118,59228.05,55277.38004243869
119,59228.05,55400.53002244351
120,59228.05,55400.53002244351
121,59228.05,55400.53002244351
122,59228.05,55400.53002244351
123,59228.05,55520.839909989205
124,59228.05,55520.839909989205
125,59228.05,55520.839909989205
126,59228.05,55520.839909989205
127,59228.05,55520.839909989205
128,59228.05,55520.839909989205
129,59228.05,55549.3700200209
130,59228.05,55549.3700200209
131,59228.05,55549.3700200209
132,59228.05,55549.3700200209
133,59228.05,55549.3700200209
134,59228.05,55573.4975200725
135,59228.05,55573.4975200725
136,59228.05,55699.2477480005
137,59228.05,55699.2477480005
138,59228.05,55739.060022080375
139,59228.05,55739.060022080375
140,59228.05,55768.599936975465
141,59228.05,55768.599936975465
142,59228.05,55768.599936975465
143,59228.05,55985.030005104185
144,59228.05,55985.030005104185
145,59228.05,55985.030005104185
146,59228.05,55985.030005104185
147,59228.05,55985.030005104185
148,59228.05,55985.030005104185
149,59228.05,55985.030005104185
150,59228.05,55985.030005104185
151,59228.05,55985.030005104185
152,59228.05,56038.42008210957
153,59228.05,56038.42008210957
154,59228.05,56038.42008210957
155,59228.05,56038.42008210957
156,59228.05,56038.42008210957
157,59228.05,56038.42008210957
158,59228.05,56038.42008210957
159,59228.05,56038.42008210957
160,59228.05,56038.42008210957
161,59228.05,56177.50000218676
162,59228.05,56177.50000218676
163,59228.05,56350.317738307276
164,59228.05,56350.317738307276
165,59228.05,56350.317738307276
166,59228.05,56350.317738307276
167,59228.05,56350.317738307276
168,59228.05,56350.317738307276
169,59228.05,56350.317738307276
170,59228.05,56350.317738307276
171,59228.05,56350.317738307276
172,59228.05,56350.317738307276
173,59228.05,56350.317738307276
174,59228.05,56350.317738307276
175,59228.05,56350.317738307276
176,59228.05,56350.317738307276
177,59228.05,56350.317738307276
178,59228.05,56350.317738307276
179,59228.05,56350.317738307276
180,59228.05,56350.317738307276
181,59228.05,56350.317738307276
182,59228.05,56350.317738307276
183,59228.05,56350.317738307276
184,59228.05,56350.317738307276
185,59228.05,56350.317738307276
186,59228.05,56508.36994349757
187,59228.05,56508.36994349757
188,59228.05,56508.36994349757
189,59228.05,56508.36994349757
190,59228.05,56579.730047764606
191,59228.05,56579.730047764606
192,59228.05,56657.08000783006
193,59228.05,56657.08000783006
194,59228.05,56657.08000783006
195,59228.05,56657.08000783006
196,59228.05,56657.08000783006
197,59228.05,56657.08000783006
198,59228.05,56657.08000783006
199,59228.05,56657.08000783006
200,59228.05,56657.08000783006
