iteration,hub abs. gap,hub rel. gap
0,inf,inf
1,inf,inf
2,inf,inf
3,inf,inf
4,inf,inf
5,inf,inf
6,inf,inf
7,inf,inf
8,inf,inf
9,inf,inf
10,inf,inf
11,inf,inf
12,inf,inf
13,inf,inf
14,inf,inf
15,inf,inf
16,9154.980000000003,0.18075666821789338
17,9028.590000000004,0.17781747838678022
18,8721.900000000001,0.17074589325185782
19,8592.550000000003,0.16778876683931354
20,8592.550000000003,0.16778876683931354
21,8339.396388492896,0.1620443276445045
22,8339.396388492896,0.1620443276445045
23,8208.404676923099,0.15909405799075318
24,8208.404676923099,0.15909405799075318
25,8204.850000000013,0.15901420630401622
26,8102.4200000000055,0.15671795228880114
27,7859.100000000013,0.1512995637414702
28,7463.650000000023,0.14260093061787896
29,7463.650000000023,0.14260093061787896
30,7463.650000000023,0.14260093061787896
31,7463.650000000023,0.14260093061787896
32,7422.2501853198555,0.14169786214838337
33,6622.3900000000285,0.1258874045112262
34,6622.3900000000285,0.1258874045112262
35,6622.3900000000285,0.1258874045112262
36,6387.869875238124,0.12089038796150225
37,6387.869875238124,0.12089038796150225
38,6387.869875238124,0.12089038796150225
39,6387.869875238124,0.12089038796150225
40,6150.665182057426,0.11588108952907983
41,5912.370093225072,0.11089364523838278
42,5912.370093225072,0.11089364523838278
43,5855.049966570041,0.10970059698541873
44,5855.049966570041,0.10970059698541873
45,5855.049966570041,0.10970059698541873
46,5855.049966570041,0.10970059698541873
47,5855.049966570041,0.10970059698541873
48,5855.049966570041,0.10970059698541873
49,5855.049966570041,0.10970059698541873
50,5855.049966570041,0.10970059698541873
51,5838.892939473924,0.10936477106867418
52,5490.153566603964,0.10216539781025079
53,5487.177983743823,0.1021043719216911
54,5487.177983743823,0.1021043719216911
55,5487.177983743823,0.1021043719216911
56,5487.177983743823,0.1021043719216911
57,5328.009955562346,0.09884983297173232
58,5328.009955562346,0.09884983297173232
59,5328.009955562346,0.09884983297173232
60,5318.100105082711,0.09864783987833216
61,5318.100105082711,0.09864783987833216
62,5318.100105082711,0.09864783987833216
63,5013.560085954174,0.09247638581314524
64,5013.560085954174,0.09247638581314524
65,5013.560085954174,0.09247638581314524
66,5013.560085954174,0.09247638581314524
67,5013.560085954174,0.09247638581314524
68,5013.560085954174,0.09247638581314524
69,5013.560085954174,0.09247638581314524
70,4909.89010440564,0.09039131873839253
71,4909.89010440564,0.09039131873839253
72,4892.789987111799,0.09004815631601358
73,4892.789987111799,0.09004815631601358
74,4892.789987111799,0.09004815631601358
75,4878.630021885037,0.08976415983555168
76,4878.630021885037,0.08976415983555168
77,4529.280107364379,0.08280405786555319
78,4529.280107364379,0.08280405786555319
79,4529.280107364379,0.08280405786555319
80,4529.280107364379,0.08280405786555319
81,4529.280107364379,0.08280405786555319
82,4529.280107364379,0.08280405786555319
83,4529.280107364379,0.08280405786555319
84,4529.280107364379,0.08280405786555319
85,4492.189962762728,0.08207032756417187
86,4492.189962762728,0.08207032756417187
87,4386.9998594286735,0.07999481862917825
88,4386.9998594286735,0.07999481862917825
89,4386.9998594286735,0.07999481862917825
90,4386.9998594286735,0.07999481862917825
91,4386.9998594286735,0.07999481862917825
92,4386.9998594286735,0.07999481862917825
93,4386.9998594286735,0.07999481862917825
94,4386.9998594286735,0.07999481862917825
95,4386.9998594286735,0.07999481862917825
96,4386.9998594286735,0.07999481862917825
97,4386.9998594286735,0.07999481862917825
98,4363.732193844495,0.07953679856664335
99,4191.810116828208,0.07616454404818307
100,4191.810116828208,0.07616454404818307
101,4166.89022064882,0.07567748731314357
102,4153.779996671619,0.07542142631069985
103,4153.779996671619,0.07542142631069985
104,4153.779996671619,0.07542142631069985
105,4153.779996671619,0.07542142631069985
106,3997.8539149237695,0.07238529279826386
107,3997.8539149237695,0.07238529279826386
108,3994.320012742719,0.0723166806526416
109,3994.320012742719,0.0723166806526416
110,3994.320012742719,0.0723166806526416
111,3994.320012742719,0.0723166806526416
112,3994.320012742719,0.0723166806526416
113,3994.320012742719,0.0723166806526416
114,3994.320012742719,0.0723166806526416
115,3950.6699575613093,0.0714699205086822
116,3950.6699575613093,0.0714699205086822
117,3950.6699575613093,0.0714699205086822
118,3950.6699575613093,0.0714699205086822
119,3827.5199775564906,0.06908814727956411
120,3827.5199775564906,0.06908814727956411
121,3827.5199775564906,0.06908814727956411
122,3827.5199775564906,0.06908814727956411
123,3707.210090010798,0.06677150590698834
124,3707.210090010798,0.06677150590698834
125,3707.210090010798,0.06677150590698834
126,3707.210090010798,0.06677150590698834
127,3707.210090010798,0.06677150590698834
128,3707.210090010798,0.06677150590698834
129,3678.6799799791042,0.06622361295282463
130,3678.6799799791042,0.06622361295282463
131,3678.6799799791042,0.06622361295282463
132,3678.6799799791042,0.06622361295282463
133,3678.6799799791042,0.06622361295282463
134,3654.552479927501,0.06576070686584948
135,3654.552479927501,0.06576070686584948
136,3528.8022519994993,0.06335457649203488
137,3528.8022519994993,0.06335457649203488
138,3488.9899779196276,0.06259506307672762
139,3488.9899779196276,0.06259506307672762
140,3459.4500630245384,0.06203222004737595
141,3459.4500630245384,0.06203222004737595
142,3459.4500630245384,0.06203222004737595
143,3243.019994895818,0.057926556341939085
144,3243.019994895818,0.057926556341939085
145,3243.019994895818,0.057926556341939085
146,3243.019994895818,0.057926556341939085
147,3243.019994895818,0.057926556341939085
148,3243.019994895818,0.057926556341939085
149,3243.019994895818,0.057926556341939085
150,3243.019994895818,0.057926556341939085
151,3243.019994895818,0.057926556341939085
152,3189.62991789043,0.056918626778143744
153,3189.62991789043,0.056918626778143744
154,3189.62991789043,0.056918626778143744
155,3189.62991789043,0.056918626778143744
156,3189.62991789043,0.056918626778143744
157,3189.62991789043,0.056918626778143744
158,3189.62991789043,0.056918626778143744
159,3189.62991789043,0.056918626778143744
160,3189.62991789043,0.056918626778143744
161,3050.549997813243,0.05430198918952423
162,3050.549997813243,0.05430198918952423
163,2877.7322616927268,0.051068607546403015
164,2877.7322616927268,0.051068607546403015
165,2877.7322616927268,0.051068607546403015
166,2877.7322616927268,0.051068607546403015
167,2877.7322616927268,0.051068607546403015
168,2877.7322616927268,0.051068607546403015
169,2877.7322616927268,0.051068607546403015
170,2877.7322616927268,0.051068607546403015
171,2877.7322616927268,0.051068607546403015
172,2877.7322616927268,0.051068607546403015
173,2877.7322616927268,0.051068607546403015
174,2877.7322616927268,0.051068607546403015
175,2877.7322616927268,0.051068607546403015
176,2877.7322616927268,0.051068607546403015
177,2877.7322616927268,0.051068607546403015
178,2877.7322616927268,0.051068607546403015
179,2877.7322616927268,0.051068607546403015
180,2877.7322616927268,0.051068607546403015
181,2877.7322616927268,0.051068607546403015
182,2877.7322616927268,0.051068607546403015
183,2877.7322616927268,0.051068607546403015
184,2877.7322616927268,0.051068607546403015
185,2877.7322616927268,0.051068607546403015
186,2719.6800565024314,0.048128800374560896
187,2719.6800565024314,0.048128800374560896
188,2719.6800565024314,0.048128800374560896
189,2719.6800565024314,0.048128800374560896
190,2648.319952235397,0.04680686793662121
191,2648.319952235397,0.04680686793662121
192,2570.969992169943,0.04537773552422102
193,2570.969992169943,0.04537773552422102
194,2570.969992169943,0.04537773552422102
195,2570.969992169943,0.04537773552422102
196,2570.969992169943,0.04537773552422102
197,2570.969992169943,0.04537773552422102
198,2570.969992169943,0.04537773552422102
199,2570.969992169943,0.04537773552422102
200,2570.969992169943,0.04537773552422102
